<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.12.02	04:15:00	0.80455	0.80465	0.80444	0.80455	173	0	5
2025.12.02	04:30:00	0.80455	0.80463	0.80444	0.80460	230	0	5
2025.12.02	04:45:00	0.80460	0.80460	0.80439	0.80439	299	0	5
2025.12.02	05:00:00	0.80439	0.80456	0.80431	0.80438	233	0	5
2025.12.02	05:15:00	0.80438	0.80444	0.80424	0.80443	176	0	5
2025.12.02	05:30:00	0.80443	0.80444	0.80418	0.80431	411	0	5
2025.12.02	05:45:00	0.80431	0.80433	0.80405	0.80416	235	0	5
2025.12.02	06:00:00	0.80417	0.80425	0.80406	0.80425	159	0	5
2025.12.02	06:15:00	0.80426	0.80434	0.80419	0.80433	159	0	5
2025.12.02	06:30:00	0.80433	0.80436	0.80425	0.80427	171	0	5
2025.12.02	06:45:00	0.80427	0.80454	0.80427	0.80453	284	0	5
2025.12.02	07:00:00	0.80453	0.80475	0.80442	0.80472	312	0	5
2025.12.02	07:15:00	0.80472	0.80479	0.80458	0.80461	235	0	5
2025.12.02	07:30:00	0.80461	0.80468	0.80448	0.80449	242	0	5
2025.12.02	07:45:00	0.80449	0.80460	0.80445	0.80455	222	0	5
2025.12.02	08:00:00	0.80455	0.80471	0.80448	0.80471	253	0	5
2025.12.02	08:15:00	0.80471	0.80491	0.80465	0.80483	264	0	5
2025.12.02	08:30:00	0.80483	0.80491	0.80444	0.80457	365	0	5
2025.12.02	08:45:00	0.80457	0.80461	0.80444	0.80444	268	0	5
2025.12.02	09:00:00	0.80443	0.80449	0.80394	0.80395	354	0	5
2025.12.02	09:15:00	0.80395	0.80430	0.80394	0.80423	272	0	5
2025.12.02	09:30:00	0.80423	0.80441	0.80402	0.80423	313	0	5
2025.12.02	09:45:00	0.80423	0.80447	0.80418	0.80439	403	0	5
2025.12.02	10:00:00	0.80439	0.80455	0.80422	0.80441	476	0	5
2025.12.02	10:15:00	0.80441	0.80447	0.80411	0.80424	400	0	5
