<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.04.11	03:30:00	143.221	143.275	142.881	143.240	4898	0	6
2025.04.11	03:45:00	143.240	143.520	143.209	143.354	4228	0	6
2025.04.11	04:00:00	143.354	143.708	143.233	143.599	3998	0	6
2025.04.11	04:15:00	143.599	143.782	143.377	143.416	3222	0	6
2025.04.11	04:30:00	143.416	143.656	143.319	143.583	3234	0	6
2025.04.11	04:45:00	143.587	143.698	143.507	143.533	2864	0	6
2025.04.11	05:00:00	143.532	143.582	143.303	143.340	2519	0	6
2025.04.11	05:15:00	143.340	143.558	143.274	143.489	2416	0	6
2025.04.11	05:30:00	143.491	143.697	143.485	143.671	2331	0	6
2025.04.11	05:45:00	143.671	143.740	143.546	143.578	2060	0	6
2025.04.11	06:00:00	143.578	143.608	143.413	143.544	2040	0	6
2025.04.11	06:15:00	143.543	143.543	143.333	143.371	1976	0	6
2025.04.11	06:30:00	143.371	143.415	143.126	143.199	2320	0	6
2025.04.11	06:45:00	143.197	143.280	143.140	143.189	1921	0	6
2025.04.11	07:00:00	143.189	143.307	143.107	143.161	1799	0	6
2025.04.11	07:15:00	143.160	143.326	143.095	143.266	1846	0	6
2025.04.11	07:30:00	143.266	143.302	142.978	143.067	1583	0	6
2025.04.11	07:45:00	143.067	143.123	142.883	142.923	1807	0	6
2025.04.11	08:00:00	142.924	143.268	142.920	143.212	2392	0	6
2025.04.11	08:15:00	143.212	143.344	143.144	143.334	1841	0	6
2025.04.11	08:30:00	143.334	143.725	143.334	143.713	2537	0	6
2025.04.11	08:45:00	143.712	143.770	143.530	143.604	2861	0	6
2025.04.11	09:00:00	143.605	143.992	143.559	143.870	3258	0	6
2025.04.11	09:15:00	143.868	144.085	143.855	143.909	3143	0	6
2025.04.11	09:30:00	143.910	144.143	143.819	144.077	3329	0	6
2025.04.11	09:45:00	144.082	144.140	143.885	143.890	2998	0	6
