<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.02.13	02:00:00	2905.73	2908.19	2904.61	2907.83	1177	0	18
2025.02.13	02:15:00	2907.83	2908.45	2904.69	2906.40	1163	0	18
2025.02.13	02:30:00	2906.40	2908.90	2906.09	2908.67	1138	0	18
2025.02.13	02:45:00	2908.67	2908.96	2905.81	2906.33	1350	0	18
2025.02.13	03:00:00	2906.33	2907.13	2903.35	2905.60	2708	0	18
2025.02.13	03:15:00	2905.60	2906.52	2901.59	2902.50	2572	0	18
2025.02.13	03:30:00	2902.50	2904.54	2901.43	2904.19	2441	0	18
2025.02.13	03:45:00	2904.19	2907.38	2904.17	2906.04	2114	0	18
2025.02.13	04:00:00	2906.04	2907.09	2905.25	2906.31	2366	0	18
2025.02.13	04:15:00	2906.31	2907.53	2906.31	2907.04	1335	0	18
2025.02.13	04:30:00	2907.02	2908.95	2906.93	2908.20	2441	0	18
2025.02.13	04:45:00	2908.19	2908.96	2906.75	2908.74	2047	0	18
2025.02.13	05:00:00	2908.74	2909.08	2907.24	2908.71	1467	0	18
2025.02.13	05:15:00	2908.71	2917.12	2908.63	2915.06	3083	0	18
2025.02.13	05:30:00	2915.06	2917.74	2914.14	2916.64	2221	0	18
2025.02.13	05:45:00	2916.64	2918.05	2916.11	2916.54	1605	0	18
2025.02.13	06:00:00	2916.54	2918.56	2916.14	2918.50	1889	0	18
2025.02.13	06:15:00	2918.49	2918.50	2916.23	2917.55	1264	0	18
2025.02.13	06:30:00	2917.55	2918.81	2916.65	2917.32	1456	0	18
2025.02.13	06:45:00	2917.32	2919.15	2916.68	2918.46	1095	0	18
2025.02.13	07:00:00	2918.46	2920.35	2917.80	2919.88	1336	0	18
2025.02.13	07:15:00	2919.88	2922.80	2919.80	2922.41	1382	0	18
2025.02.13	07:30:00	2922.41	2922.50	2920.20	2920.84	1889	0	18
2025.02.13	07:45:00	2920.84	2921.03	2916.54	2918.08	2414	0	18
2025.02.13	08:00:00	2918.08	2918.77	2914.50	2917.33	2922	0	18
2025.02.13	08:15:00	2917.33	2917.97	2915.20	2916.07	2678	0	18
2025.02.13	08:30:00	2916.07	2916.07	2912.60	2914.05	2804	0	18
2025.02.13	08:45:00	2914.05	2916.28	2913.54	2916.00	2103	0	18
2025.02.13	09:00:00	2916.00	2917.50	2914.26	2916.58	1867	0	18
2025.02.13	09:15:00	2916.55	2917.94	2914.45	2916.26	2155	0	18
2025.02.13	09:30:00	2916.28	2920.71	2913.16	2915.64	3287	0	18
2025.02.13	09:45:00	2915.64	2918.61	2914.42	2914.57	2821	0	18
2025.02.13	10:00:00	2914.61	2918.09	2910.59	2910.61	3482	0	18
2025.02.13	10:15:00	2910.60	2915.48	2910.51	2912.26	3268	0	18
2025.02.13	10:30:00	2912.26	2914.04	2909.39	2911.77	2547	0	18
2025.02.13	10:45:00	2911.77	2913.52	2910.52	2911.63	2767	0	18
2025.02.13	11:00:00	2911.64	2914.01	2909.82	2912.75	2609	0	18
