<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.12.19	17:30:00	1.17173	1.17214	1.17143	1.17174	800	0	3
2025.12.19	17:45:00	1.17174	1.17223	1.17093	1.17095	1180	0	3
2025.12.19	18:00:00	1.17097	1.17153	1.17083	1.17150	798	0	3
2025.12.19	18:15:00	1.17150	1.17187	1.17123	1.17160	613	0	3
2025.12.19	18:30:00	1.17160	1.17200	1.17145	1.17174	522	0	3
2025.12.19	18:45:00	1.17173	1.17210	1.17134	1.17209	596	0	3
2025.12.19	19:00:00	1.17209	1.17209	1.17135	1.17144	400	0	3
2025.12.19	19:15:00	1.17144	1.17188	1.17144	1.17173	529	0	3
2025.12.19	19:30:00	1.17173	1.17196	1.17167	1.17182	352	0	3
2025.12.19	19:45:00	1.17182	1.17209	1.17178	1.17192	362	0	3
2025.12.19	20:00:00	1.17192	1.17252	1.17183	1.17252	427	0	3
2025.12.19	20:15:00	1.17252	1.17272	1.17235	1.17250	400	0	3
2025.12.19	20:30:00	1.17250	1.17254	1.17213	1.17216	417	0	3
2025.12.19	20:45:00	1.17216	1.17238	1.17195	1.17200	472	0	3
2025.12.19	21:00:00	1.17200	1.17209	1.17164	1.17207	496	0	3
2025.12.19	21:15:00	1.17207	1.17218	1.17182	1.17208	540	0	3
2025.12.19	21:30:00	1.17207	1.17211	1.17184	1.17199	361	0	3
2025.12.19	21:45:00	1.17197	1.17251	1.17197	1.17236	335	0	3
2025.12.19	22:00:00	1.17232	1.17256	1.17217	1.17220	279	0	3
2025.12.19	22:15:00	1.17220	1.17220	1.17194	1.17196	265	0	3
2025.12.19	22:30:00	1.17195	1.17195	1.17180	1.17183	245	0	3
2025.12.19	22:45:00	1.17183	1.17190	1.17064	1.17098	564	0	3
2025.12.19	23:00:00	1.17098	1.17138	1.17089	1.17116	284	0	3
2025.12.19	23:15:00	1.17116	1.17129	1.17110	1.17121	224	0	3
2025.12.19	23:30:00	1.17122	1.17124	1.17079	1.17108	195	0	3
2025.12.19	23:45:00	1.17107	1.17112	1.17058	1.17091	739	0	3
2025.12.22	00:00:00	1.17140	1.17182	1.17140	1.17158	87	0	22
2025.12.22	00:15:00	1.17158	1.17160	1.17118	1.17118	64	0	28
2025.12.22	00:30:00	1.17118	1.17164	1.17110	1.17123	505	0	11
2025.12.22	00:45:00	1.17122	1.17149	1.17110	1.17122	330	0	23
2025.12.22	01:00:00	1.17124	1.17158	1.17116	1.17132	328	0	3
2025.12.22	01:15:00	1.17133	1.17146	1.17128	1.17141	427	0	3
2025.12.22	01:30:00	1.17141	1.17141	1.17109	1.17112	479	0	3
2025.12.22	01:45:00	1.17112	1.17113	1.17062	1.17102	393	0	3
2025.12.22	02:00:00	1.17101	1.17144	1.17080	1.17125	738	0	3
2025.12.22	02:15:00	1.17125	1.17136	1.17091	1.17096	561	0	30
2025.12.22	02:30:00	1.17096	1.17125	1.17087	1.17111	391	0	30
2025.12.22	02:45:00	1.17111	1.17146	1.17101	1.17144	430	0	30
2025.12.22	03:00:00	1.17144	1.17178	1.17121	1.17170	459	0	3
2025.12.22	03:15:00	1.17170	1.17177	1.17156	1.17168	232	0	3
2025.12.22	03:30:00	1.17168	1.17193	1.17141	1.17187	319	0	3
2025.12.22	03:45:00	1.17187	1.17189	1.17153	1.17173	303	0	3
2025.12.22	04:00:00	1.17173	1.17194	1.17173	1.17186	189	0	3
2025.12.22	04:15:00	1.17188	1.17192	1.17173	1.17178	216	0	3
2025.12.22	04:30:00	1.17178	1.17192	1.17161	1.17171	156	0	3
2025.12.22	04:45:00	1.17171	1.17171	1.17152	1.17165	202	0	3
2025.12.22	05:00:00	1.17165	1.17173	1.17151	1.17158	162	0	3
2025.12.22	05:15:00	1.17158	1.17172	1.17135	1.17141	218	0	3
2025.12.22	05:30:00	1.17141	1.17169	1.17141	1.17166	193	0	3
2025.12.22	05:45:00	1.17166	1.17182	1.17166	1.17175	261	0	3
