<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.09.26	20:15:00	1.16948	1.16976	1.16944	1.16975	1812	0	1
2025.09.26	20:30:00	1.16974	1.17017	1.16971	1.16991	1729	0	1
2025.09.26	20:45:00	1.16991	1.17010	1.16981	1.16997	2032	0	1
2025.09.26	21:00:00	1.16995	1.17007	1.16980	1.16995	1975	0	1
2025.09.26	21:15:00	1.16994	1.17010	1.16983	1.17001	1587	0	1
2025.09.26	21:30:00	1.16999	1.17028	1.16990	1.16993	1711	0	1
2025.09.26	21:45:00	1.16991	1.17058	1.16957	1.17038	2367	0	1
2025.09.26	22:00:00	1.17037	1.17048	1.17021	1.17026	1601	0	1
2025.09.26	22:15:00	1.17023	1.17031	1.16998	1.17002	1636	0	1
2025.09.26	22:30:00	1.17001	1.17015	1.16983	1.17006	1823	0	1
2025.09.26	22:45:00	1.17007	1.17057	1.17005	1.17054	1691	0	1
2025.09.26	23:00:00	1.17054	1.17060	1.17037	1.17046	743	0	1
2025.09.26	23:15:00	1.17046	1.17071	1.17016	1.17030	941	0	1
2025.09.26	23:30:00	1.17028	1.17039	1.16986	1.17002	825	0	1
2025.09.26	23:45:00	1.17001	1.17028	1.16976	1.17013	1367	0	2
2025.09.29	00:00:00	1.16978	1.17019	1.16971	1.17019	71	0	32
2025.09.29	00:15:00	1.17017	1.17020	1.17015	1.17017	47	0	29
2025.09.29	00:30:00	1.17018	1.17023	1.17001	1.17003	278	0	22
2025.09.29	00:45:00	1.17003	1.17042	1.16997	1.17026	1560	0	11
2025.09.29	01:00:00	1.17025	1.17057	1.17007	1.17044	789	0	4
2025.09.29	01:15:00	1.17045	1.17060	1.17041	1.17045	775	0	2
2025.09.29	01:30:00	1.17046	1.17057	1.17038	1.17043	644	0	1
2025.09.29	01:45:00	1.17046	1.17046	1.17037	1.17042	1092	0	1
2025.09.29	02:00:00	1.17043	1.17062	1.17038	1.17061	596	0	1
2025.09.29	02:15:00	1.17063	1.17090	1.17060	1.17083	1527	0	1
2025.09.29	02:30:00	1.17080	1.17097	1.17075	1.17084	588	0	1
2025.09.29	02:45:00	1.17085	1.17087	1.17043	1.17048	925	0	1
2025.09.29	03:00:00	1.17048	1.17177	1.17043	1.17174	2562	0	1
2025.09.29	03:15:00	1.17174	1.17193	1.17155	1.17176	1734	0	1
