<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.18	08:15:00	1.17048	1.17064	1.17034	1.17041	1605	0	0
2025.08.18	08:30:00	1.17039	1.17056	1.17013	1.17035	1702	0	0
2025.08.18	08:45:00	1.17037	1.17073	1.17033	1.17062	1717	0	0
2025.08.18	09:00:00	1.17061	1.17080	1.17020	1.17020	2123	0	0
2025.08.18	09:15:00	1.17021	1.17030	1.16958	1.16964	2405	0	0
2025.08.18	09:30:00	1.16963	1.16993	1.16952	1.16962	2481	0	0
2025.08.18	09:45:00	1.16961	1.17002	1.16934	1.16966	2768	0	0
2025.08.18	10:00:00	1.16964	1.17030	1.16924	1.17014	3062	0	0
2025.08.18	10:15:00	1.17014	1.17030	1.16962	1.17004	2765	0	0
2025.08.18	10:30:00	1.17002	1.17035	1.16963	1.17002	2998	0	0
2025.08.18	10:45:00	1.17000	1.17010	1.16801	1.16814	3369	0	0
2025.08.18	11:00:00	1.16814	1.16823	1.16710	1.16726	3809	0	0
2025.08.18	11:15:00	1.16726	1.16857	1.16724	1.16852	2938	0	0
2025.08.18	11:30:00	1.16850	1.16873	1.16828	1.16829	2710	0	0
2025.08.18	11:45:00	1.16831	1.16875	1.16806	1.16819	2835	0	0
2025.08.18	12:00:00	1.16818	1.16860	1.16770	1.16855	2545	0	0
2025.08.18	12:15:00	1.16856	1.16858	1.16798	1.16817	2199	0	0
2025.08.18	12:30:00	1.16817	1.16821	1.16735	1.16740	2261	0	0
2025.08.18	12:45:00	1.16739	1.16815	1.16730	1.16802	2636	0	0
2025.08.18	13:00:00	1.16800	1.16817	1.16776	1.16802	2258	0	0
2025.08.18	13:15:00	1.16801	1.16820	1.16772	1.16789	2071	0	0
2025.08.18	13:30:00	1.16790	1.16825	1.16778	1.16816	2206	0	0
2025.08.18	13:45:00	1.16816	1.16830	1.16790	1.16810	1992	0	0
2025.08.18	14:00:00	1.16808	1.16885	1.16802	1.16860	1933	0	0
2025.08.18	14:15:00	1.16862	1.16883	1.16832	1.16864	2043	0	0
2025.08.18	14:30:00	1.16863	1.16863	1.16811	1.16836	2109	0	0
2025.08.18	14:45:00	1.16835	1.16857	1.16716	1.16749	2752	0	0
2025.08.18	15:00:00	1.16756	1.16790	1.16717	1.16740	2968	0	0
2025.08.18	15:15:00	1.16741	1.16759	1.16712	1.16736	2787	0	0
2025.08.18	15:30:00	1.16736	1.16758	1.16661	1.16704	3264	0	0
2025.08.18	15:45:00	1.16703	1.16765	1.16691	1.16764	2777	0	0
2025.08.18	16:00:00	1.16765	1.16777	1.16694	1.16723	2976	0	0
2025.08.18	16:15:00	1.16723	1.16765	1.16718	1.16760	2652	0	0
2025.08.18	16:30:00	1.16759	1.16777	1.16709	1.16757	3090	0	0
2025.08.18	16:45:00	1.16759	1.16779	1.16714	1.16777	3103	0	0
2025.08.18	17:00:00	1.16779	1.16845	1.16744	1.16780	3465	0	0
2025.08.18	17:15:00	1.16779	1.16814	1.16743	1.16780	3398	0	0
2025.08.18	17:30:00	1.16775	1.16776	1.16694	1.16714	3187	0	0
2025.08.18	17:45:00	1.16716	1.16716	1.16604	1.16640	3971	0	0
2025.08.18	18:00:00	1.16639	1.16672	1.16608	1.16645	3186	0	0
2025.08.18	18:15:00	1.16644	1.16710	1.16633	1.16694	2971	0	0
2025.08.18	18:30:00	1.16695	1.16748	1.16674	1.16702	2798	0	0
2025.08.18	18:45:00	1.16704	1.16731	1.16668	1.16671	2693	0	0
2025.08.18	19:00:00	1.16672	1.16672	1.16615	1.16662	2713	0	0
2025.08.18	19:15:00	1.16661	1.16671	1.16627	1.16657	2053	0	0
2025.08.18	19:30:00	1.16656	1.16675	1.16618	1.16620	2162	0	0
2025.08.18	19:45:00	1.16619	1.16621	1.16559	1.16579	2372	0	0
2025.08.18	20:00:00	1.16579	1.16625	1.16577	1.16602	1998	0	0
2025.08.18	20:15:00	1.16604	1.16627	1.16567	1.16624	2021	0	0
2025.08.18	20:30:00	1.16622	1.16667	1.16620	1.16629	1918	0	0
2025.08.18	20:45:00	1.16630	1.16644	1.16616	1.16627	1687	0	0
2025.08.18	21:00:00	1.16627	1.16671	1.16615	1.16666	1735	0	0
2025.08.18	21:15:00	1.16664	1.16679	1.16643	1.16666	1652	0	0
2025.08.18	21:30:00	1.16668	1.16670	1.16598	1.16601	1806	0	0
2025.08.18	21:45:00	1.16600	1.16621	1.16584	1.16601	1868	0	0
2025.08.18	22:00:00	1.16600	1.16656	1.16599	1.16654	1790	0	0
2025.08.18	22:15:00	1.16655	1.16696	1.16653	1.16693	1536	0	0
2025.08.18	22:30:00	1.16693	1.16707	1.16684	1.16689	1616	0	0
2025.08.18	22:45:00	1.16689	1.16690	1.16663	1.16670	1450	0	0
2025.08.18	23:00:00	1.16671	1.16695	1.16664	1.16673	1499	0	0
2025.08.18	23:15:00	1.16674	1.16675	1.16648	1.16668	850	0	0
2025.08.18	23:30:00	1.16666	1.16681	1.16646	1.16649	1032	0	0
2025.08.18	23:45:00	1.16647	1.16650	1.16600	1.16608	1573	0	0
2025.08.19	00:00:00	1.16606	1.16609	1.16556	1.16607	63	0	5
2025.08.19	00:15:00	1.16608	1.16609	1.16607	1.16609	44	0	21
2025.08.19	00:30:00	1.16607	1.16609	1.16607	1.16607	116	0	13
2025.08.19	00:45:00	1.16609	1.16613	1.16607	1.16607	130	0	11
2025.08.19	01:00:00	1.16617	1.16747	1.16608	1.16730	1078	0	0
2025.08.19	01:15:00	1.16730	1.16731	1.16662	1.16685	928	0	0
2025.08.19	01:30:00	1.16687	1.16688	1.16662	1.16681	511	0	0
2025.08.19	01:45:00	1.16681	1.16699	1.16674	1.16696	518	0	0
2025.08.19	02:00:00	1.16695	1.16698	1.16643	1.16646	692	0	1
2025.08.19	02:15:00	1.16646	1.16654	1.16626	1.16647	642	0	0
2025.08.19	02:30:00	1.16648	1.16652	1.16621	1.16648	841	0	0
2025.08.19	02:45:00	1.16648	1.16689	1.16647	1.16679	1023	0	0
2025.08.19	03:00:00	1.16679	1.16698	1.16639	1.16686	1931	0	0
2025.08.19	03:15:00	1.16686	1.16703	1.16646	1.16660	2012	0	0
2025.08.19	03:30:00	1.16661	1.16663	1.16607	1.16614	1744	0	0
2025.08.19	03:45:00	1.16615	1.16627	1.16557	1.16584	2193	0	0
2025.08.19	04:00:00	1.16585	1.16623	1.16574	1.16576	2135	0	0
2025.08.19	04:15:00	1.16575	1.16584	1.16427	1.16434	2233	0	0
2025.08.19	04:30:00	1.16432	1.16495	1.16389	1.16492	3253	0	0
2025.08.19	04:45:00	1.16493	1.16530	1.16489	1.16493	2725	0	0
2025.08.19	05:00:00	1.16495	1.16553	1.16470	1.16552	2289	0	0
2025.08.19	05:15:00	1.16553	1.16560	1.16522	1.16527	1865	0	0
2025.08.19	05:30:00	1.16527	1.16543	1.16511	1.16530	1608	0	0
2025.08.19	05:45:00	1.16532	1.16539	1.16510	1.16528	1798	0	0
2025.08.19	06:00:00	1.16527	1.16548	1.16503	1.16548	1832	0	0
2025.08.19	06:15:00	1.16547	1.16572	1.16533	1.16566	2010	0	0
2025.08.19	06:30:00	1.16567	1.16590	1.16567	1.16584	1673	0	0
2025.08.19	06:45:00	1.16583	1.16587	1.16542	1.16550	1827	0	0
2025.08.19	07:00:00	1.16549	1.16579	1.16534	1.16560	1838	0	0
2025.08.19	07:15:00	1.16560	1.16597	1.16544	1.16571	1223	0	0
2025.08.19	07:30:00	1.16573	1.16597	1.16564	1.16591	1255	0	0
2025.08.19	07:45:00	1.16591	1.16618	1.16580	1.16607	1410	0	0
2025.08.19	08:00:00	1.16606	1.16652	1.16605	1.16633	1524	0	0
2025.08.19	08:15:00	1.16634	1.16656	1.16615	1.16651	1405	0	0
2025.08.19	08:30:00	1.16651	1.16657	1.16621	1.16636	1555	0	0
2025.08.19	08:45:00	1.16637	1.16646	1.16540	1.16553	2508	0	0
2025.08.19	09:00:00	1.16554	1.16574	1.16509	1.16565	2915	0	0
2025.08.19	09:15:00	1.16567	1.16608	1.16542	1.16592	2538	0	0
2025.08.19	09:30:00	1.16591	1.16647	1.16587	1.16636	2513	0	0
2025.08.19	09:45:00	1.16637	1.16748	1.16631	1.16743	2551	0	0
2025.08.19	10:00:00	1.16743	1.16814	1.16734	1.16748	3289	0	0
2025.08.19	10:15:00	1.16749	1.16783	1.16740	1.16768	2883	0	0
2025.08.19	10:30:00	1.16767	1.16817	1.16754	1.16801	2611	0	0
2025.08.19	10:45:00	1.16800	1.16843	1.16770	1.16835	3066	0	0
2025.08.19	11:00:00	1.16835	1.16844	1.16749	1.16756	2675	0	0
2025.08.19	11:15:00	1.16756	1.16793	1.16746	1.16787	2190	0	0
2025.08.19	11:30:00	1.16790	1.16790	1.16721	1.16743	2327	0	0
2025.08.19	11:45:00	1.16743	1.16776	1.16715	1.16748	2385	0	0
2025.08.19	12:00:00	1.16750	1.16777	1.16729	1.16756	2276	0	0
2025.08.19	12:15:00	1.16758	1.16759	1.16725	1.16754	2094	0	0
2025.08.19	12:30:00	1.16755	1.16775	1.16743	1.16764	1989	0	0
2025.08.19	12:45:00	1.16763	1.16822	1.16745	1.16801	2283	0	0
2025.08.19	13:00:00	1.16803	1.16831	1.16791	1.16829	1977	0	0
2025.08.19	13:15:00	1.16828	1.16922	1.16820	1.16906	2396	0	0
2025.08.19	13:30:00	1.16907	1.16913	1.16839	1.16856	2292	0	0
2025.08.19	13:45:00	1.16858	1.16889	1.16845	1.16886	2153	0	0
2025.08.19	14:00:00	1.16887	1.16929	1.16857	1.16881	2124	0	0
2025.08.19	14:15:00	1.16882	1.16895	1.16824	1.16826	2014	0	0
2025.08.19	14:30:00	1.16824	1.16837	1.16799	1.16827	1842	0	0
2025.08.19	14:45:00	1.16829	1.16863	1.16808	1.16854	2152	0	0
2025.08.19	15:00:00	1.16856	1.16862	1.16788	1.16857	2737	0	0
2025.08.19	15:15:00	1.16856	1.16880	1.16805	1.16814	2309	0	0
2025.08.19	15:30:00	1.16811	1.16819	1.16730	1.16797	3486	0	0
2025.08.19	15:45:00	1.16795	1.16806	1.16739	1.16755	3069	0	0
2025.08.19	16:00:00	1.16754	1.16783	1.16690	1.16718	3251	0	0
2025.08.19	16:15:00	1.16719	1.16772	1.16680	1.16741	3107	0	0
2025.08.19	16:30:00	1.16743	1.16777	1.16707	1.16726	3241	0	0
2025.08.19	16:45:00	1.16728	1.16778	1.16716	1.16763	3729	0	0
2025.08.19	17:00:00	1.16762	1.16776	1.16693	1.16694	3239	0	0
2025.08.19	17:15:00	1.16693	1.16724	1.16655	1.16688	2899	0	0
2025.08.19	17:30:00	1.16689	1.16701	1.16648	1.16653	2907	0	0
2025.08.19	17:45:00	1.16655	1.16736	1.16640	1.16721	3561	0	0
2025.08.19	18:00:00	1.16722	1.16753	1.16658	1.16741	3905	0	0
2025.08.19	18:15:00	1.16743	1.16755	1.16671	1.16700	2486	0	0
2025.08.19	18:30:00	1.16701	1.16702	1.16600	1.16626	2476	0	0
2025.08.19	18:45:00	1.16624	1.16645	1.16575	1.16587	2634	0	0
2025.08.19	19:00:00	1.16587	1.16629	1.16570	1.16595	2566	0	0
2025.08.19	19:15:00	1.16593	1.16632	1.16549	1.16553	2175	0	0
2025.08.19	19:30:00	1.16552	1.16607	1.16543	1.16593	2325	0	0
2025.08.19	19:45:00	1.16591	1.16612	1.16548	1.16565	2399	0	0
2025.08.19	20:00:00	1.16563	1.16608	1.16545	1.16582	2122	0	0
2025.08.19	20:15:00	1.16581	1.16584	1.16560	1.16566	1874	0	0
2025.08.19	20:30:00	1.16564	1.16589	1.16555	1.16568	1861	0	0
2025.08.19	20:45:00	1.16568	1.16571	1.16529	1.16548	1736	0	0
2025.08.19	21:00:00	1.16547	1.16549	1.16500	1.16500	2482	0	0
2025.08.19	21:15:00	1.16501	1.16512	1.16481	1.16504	2232	0	0
2025.08.19	21:30:00	1.16502	1.16503	1.16425	1.16426	2175	0	0
2025.08.19	21:45:00	1.16427	1.16486	1.16422	1.16474	2666	0	0
2025.08.19	22:00:00	1.16473	1.16482	1.16425	1.16438	1959	0	0
2025.08.19	22:15:00	1.16436	1.16477	1.16434	1.16476	1542	0	0
2025.08.19	22:30:00	1.16475	1.16477	1.16455	1.16470	1508	0	0
2025.08.19	22:45:00	1.16470	1.16477	1.16459	1.16465	1720	0	0
2025.08.19	23:00:00	1.16463	1.16478	1.16448	1.16460	1030	0	0
2025.08.19	23:15:00	1.16462	1.16468	1.16452	1.16458	999	0	0
2025.08.19	23:30:00	1.16457	1.16481	1.16453	1.16467	759	0	0
2025.08.19	23:45:00	1.16465	1.16477	1.16448	1.16469	1390	0	0
2025.08.20	00:00:00	1.16470	1.16478	1.16394	1.16474	124	0	1
2025.08.20	00:15:00	1.16472	1.16482	1.16467	1.16468	143	0	24
2025.08.20	00:30:00	1.16469	1.16473	1.16427	1.16437	355	0	44
2025.08.20	00:45:00	1.16438	1.16461	1.16431	1.16452	527	0	24
2025.08.20	01:00:00	1.16452	1.16486	1.16444	1.16482	810	0	1
2025.08.20	01:15:00	1.16483	1.16491	1.16477	1.16480	897	0	1
2025.08.20	01:30:00	1.16482	1.16486	1.16458	1.16466	823	0	1
2025.08.20	01:45:00	1.16467	1.16486	1.16464	1.16482	542	0	1
2025.08.20	02:00:00	1.16486	1.16486	1.16441	1.16445	1344	0	1
2025.08.20	02:15:00	1.16447	1.16447	1.16415	1.16425	880	0	1
2025.08.20	02:30:00	1.16425	1.16435	1.16408	1.16426	764	0	1
2025.08.20	02:45:00	1.16426	1.16436	1.16411	1.16413	900	0	1
2025.08.20	03:00:00	1.16412	1.16423	1.16312	1.16324	2252	0	1
2025.08.20	03:15:00	1.16322	1.16366	1.16320	1.16326	2037	0	1
2025.08.20	03:30:00	1.16327	1.16373	1.16316	1.16349	1530	0	1
2025.08.20	03:45:00	1.16348	1.16406	1.16348	1.16388	2496	0	1
2025.08.20	04:00:00	1.16387	1.16422	1.16359	1.16381	2246	0	0
2025.08.20	04:15:00	1.16382	1.16391	1.16274	1.16286	2344	0	1
2025.08.20	04:30:00	1.16286	1.16340	1.16286	1.16315	2547	0	1
2025.08.20	04:45:00	1.16314	1.16326	1.16269	1.16275	2422	0	1
2025.08.20	05:00:00	1.16274	1.16276	1.16233	1.16264	3147	0	1
2025.08.20	05:15:00	1.16265	1.16277	1.16250	1.16265	2091	0	1
2025.08.20	05:30:00	1.16267	1.16295	1.16242	1.16244	2064	0	1
2025.08.20	05:45:00	1.16249	1.16272	1.16219	1.16264	2512	0	1
2025.08.20	06:00:00	1.16265	1.16343	1.16262	1.16297	2507	0	1
2025.08.20	06:15:00	1.16296	1.16347	1.16287	1.16346	1772	0	1
2025.08.20	06:30:00	1.16344	1.16360	1.16322	1.16352	1522	0	1
2025.08.20	06:45:00	1.16352	1.16364	1.16322	1.16329	1712	0	1
2025.08.20	07:00:00	1.16329	1.16381	1.16322	1.16359	1206	0	1
2025.08.20	07:15:00	1.16359	1.16375	1.16343	1.16350	1307	0	1
2025.08.20	07:30:00	1.16351	1.16362	1.16341	1.16344	1014	0	1
2025.08.20	07:45:00	1.16342	1.16362	1.16339	1.16345	1365	0	1
2025.08.20	08:00:00	1.16343	1.16351	1.16323	1.16344	1323	0	1
2025.08.20	08:15:00	1.16347	1.16383	1.16339	1.16374	1051	0	1
2025.08.20	08:30:00	1.16374	1.16396	1.16372	1.16374	1432	0	1
2025.08.20	08:45:00	1.16373	1.16402	1.16366	1.16394	1611	0	1
2025.08.20	09:00:00	1.16392	1.16425	1.16230	1.16261	3411	0	1
2025.08.20	09:15:00	1.16261	1.16323	1.16229	1.16264	3433	0	1
2025.08.20	09:30:00	1.16264	1.16366	1.16263	1.16364	2765	0	1
2025.08.20	09:45:00	1.16364	1.16375	1.16319	1.16334	2736	0	1
2025.08.20	10:00:00	1.16333	1.16417	1.16332	1.16392	3397	0	1
2025.08.20	10:15:00	1.16392	1.16467	1.16375	1.16454	2980	0	1
2025.08.20	10:30:00	1.16452	1.16466	1.16386	1.16399	2748	0	1
2025.08.20	10:45:00	1.16399	1.16449	1.16367	1.16448	2928	0	1
2025.08.20	11:00:00	1.16448	1.16466	1.16422	1.16424	2615	0	1
2025.08.20	11:15:00	1.16422	1.16440	1.16359	1.16365	2618	0	1
2025.08.20	11:30:00	1.16363	1.16412	1.16314	1.16362	2630	0	1
2025.08.20	11:45:00	1.16361	1.16410	1.16347	1.16378	2297	0	1
2025.08.20	12:00:00	1.16376	1.16397	1.16346	1.16386	2410	0	1
2025.08.20	12:15:00	1.16387	1.16417	1.16358	1.16414	2143	0	1
2025.08.20	12:30:00	1.16412	1.16450	1.16389	1.16428	2128	0	1
2025.08.20	12:45:00	1.16428	1.16461	1.16418	1.16450	2227	0	1
2025.08.20	13:00:00	1.16449	1.16526	1.16434	1.16524	1929	0	1
2025.08.20	13:15:00	1.16526	1.16551	1.16502	1.16539	2535	0	1
2025.08.20	13:30:00	1.16541	1.16575	1.16452	1.16473	2394	0	1
2025.08.20	13:45:00	1.16473	1.16490	1.16436	1.16469	2094	0	1
2025.08.20	14:00:00	1.16470	1.16499	1.16426	1.16462	2079	0	1
2025.08.20	14:15:00	1.16464	1.16477	1.16437	1.16445	1929	0	1
2025.08.20	14:30:00	1.16445	1.16474	1.16418	1.16422	2166	0	1
2025.08.20	14:45:00	1.16422	1.16460	1.16400	1.16420	2468	0	1
2025.08.20	15:00:00	1.16419	1.16513	1.16419	1.16510	3020	0	1
2025.08.20	15:15:00	1.16511	1.16542	1.16503	1.16524	2693	0	1
2025.08.20	15:30:00	1.16522	1.16690	1.16521	1.16649	3956	0	0
2025.08.20	15:45:00	1.16647	1.16735	1.16623	1.16709	3376	0	1
2025.08.20	16:00:00	1.16711	1.16719	1.16629	1.16648	3142	0	0
2025.08.20	16:15:00	1.16650	1.16675	1.16609	1.16628	2940	0	1
2025.08.20	16:30:00	1.16630	1.16705	1.16618	1.16705	3525	0	1
2025.08.20	16:45:00	1.16706	1.16706	1.16558	1.16588	4418	0	1
2025.08.20	17:00:00	1.16588	1.16653	1.16549	1.16561	3775	0	1
2025.08.20	17:15:00	1.16561	1.16576	1.16483	1.16539	3798	0	1
2025.08.20	17:30:00	1.16540	1.16582	1.16513	1.16572	3390	0	1
2025.08.20	17:45:00	1.16573	1.16689	1.16561	1.16628	4367	0	1
2025.08.20	18:00:00	1.16628	1.16631	1.16564	1.16571	3562	0	1
2025.08.20	18:15:00	1.16574	1.16622	1.16574	1.16620	2845	0	1
2025.08.20	18:30:00	1.16619	1.16626	1.16541	1.16546	2885	0	1
2025.08.20	18:45:00	1.16544	1.16557	1.16461	1.16480	3040	0	1
2025.08.20	19:00:00	1.16478	1.16549	1.16477	1.16539	2359	0	1
2025.08.20	19:15:00	1.16538	1.16605	1.16537	1.16593	2550	0	1
2025.08.20	19:30:00	1.16592	1.16617	1.16580	1.16587	1906	0	1
2025.08.20	19:45:00	1.16586	1.16606	1.16556	1.16598	1978	0	1
2025.08.20	20:00:00	1.16596	1.16653	1.16591	1.16629	2383	0	1
2025.08.20	20:15:00	1.16627	1.16671	1.16622	1.16664	2049	0	1
2025.08.20	20:30:00	1.16666	1.16672	1.16601	1.16610	1992	0	1
2025.08.20	20:45:00	1.16609	1.16723	1.16609	1.16714	2195	0	1
2025.08.20	21:00:00	1.16713	1.16713	1.16586	1.16625	3183	0	1
2025.08.20	21:15:00	1.16627	1.16632	1.16549	1.16579	2387	0	1
2025.08.20	21:30:00	1.16579	1.16613	1.16570	1.16593	1951	0	1
2025.08.20	21:45:00	1.16594	1.16609	1.16545	1.16547	2155	0	1
2025.08.20	22:00:00	1.16548	1.16586	1.16523	1.16580	2227	0	1
2025.08.20	22:15:00	1.16580	1.16583	1.16544	1.16563	1635	0	1
2025.08.20	22:30:00	1.16565	1.16580	1.16558	1.16563	1362	0	1
2025.08.20	22:45:00	1.16564	1.16572	1.16523	1.16526	1510	0	1
2025.08.20	23:00:00	1.16525	1.16530	1.16470	1.16491	1440	0	1
2025.08.20	23:15:00	1.16490	1.16501	1.16467	1.16471	1006	0	1
2025.08.20	23:30:00	1.16472	1.16506	1.16471	1.16503	1055	0	1
2025.08.20	23:45:00	1.16503	1.16520	1.16488	1.16512	1555	0	1
2025.08.21	00:00:00	1.16513	1.16514	1.16485	1.16508	311	0	15
2025.08.21	00:15:00	1.16508	1.16520	1.16506	1.16517	108	0	54
2025.08.21	00:30:00	1.16518	1.16529	1.16506	1.16519	301	0	5
2025.08.21	00:45:00	1.16518	1.16528	1.16493	1.16527	358	0	10
2025.08.21	01:00:00	1.16501	1.16557	1.16501	1.16528	990	0	1
2025.08.21	01:15:00	1.16530	1.16544	1.16520	1.16539	858	0	1
2025.08.21	01:30:00	1.16540	1.16541	1.16528	1.16529	496	0	2
2025.08.21	01:45:00	1.16531	1.16531	1.16522	1.16526	377	0	1
2025.08.21	02:00:00	1.16527	1.16527	1.16495	1.16501	650	0	1
2025.08.21	02:15:00	1.16503	1.16535	1.16495	1.16528	834	0	1
2025.08.21	02:30:00	1.16526	1.16527	1.16489	1.16490	743	0	1
2025.08.21	02:45:00	1.16492	1.16513	1.16478	1.16507	1051	0	2
2025.08.21	03:00:00	1.16506	1.16515	1.16460	1.16489	2586	0	1
2025.08.21	03:15:00	1.16489	1.16504	1.16458	1.16471	1810	0	1
2025.08.21	03:30:00	1.16470	1.16472	1.16421	1.16441	1711	0	1
2025.08.21	03:45:00	1.16441	1.16468	1.16409	1.16467	2144	0	1
2025.08.21	04:00:00	1.16466	1.16500	1.16444	1.16461	2147	0	1
2025.08.21	04:15:00	1.16462	1.16479	1.16433	1.16445	1983	0	1
2025.08.21	04:30:00	1.16445	1.16505	1.16412	1.16483	2193	0	1
2025.08.21	04:45:00	1.16482	1.16498	1.16450	1.16459	2294	0	1
2025.08.21	05:00:00	1.16456	1.16494	1.16449	1.16483	2019	0	1
2025.08.21	05:15:00	1.16482	1.16485	1.16440	1.16462	1993	0	1
2025.08.21	05:30:00	1.16463	1.16469	1.16431	1.16456	1853	0	1
2025.08.21	05:45:00	1.16456	1.16472	1.16450	1.16465	1700	0	1
2025.08.21	06:00:00	1.16465	1.16487	1.16460	1.16471	1326	0	1
2025.08.21	06:15:00	1.16470	1.16471	1.16428	1.16432	1498	0	1
