<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.06	16:00:00	1.16889	1.16955	1.16880	1.16921	3338	0	1
2025.10.06	16:15:00	1.16922	1.16947	1.16872	1.16884	2852	0	1
2025.10.06	16:30:00	1.16883	1.16973	1.16837	1.16965	3927	0	1
2025.10.06	16:45:00	1.16967	1.17028	1.16958	1.16992	3936	0	1
2025.10.06	17:00:00	1.16994	1.17062	1.16964	1.17024	3845	0	1
2025.10.06	17:15:00	1.17024	1.17034	1.16949	1.16980	3175	0	1
2025.10.06	17:30:00	1.16983	1.17085	1.16960	1.17081	3215	0	1
2025.10.06	17:45:00	1.17081	1.17178	1.17063	1.17165	4342	0	1
2025.10.06	18:00:00	1.17164	1.17210	1.17136	1.17154	3949	0	1
2025.10.06	18:15:00	1.17156	1.17156	1.17090	1.17095	3104	0	1
2025.10.06	18:30:00	1.17095	1.17095	1.17029	1.17075	2397	0	1
2025.10.06	18:45:00	1.17075	1.17076	1.17038	1.17062	2436	0	1
2025.10.06	19:00:00	1.17062	1.17097	1.17038	1.17038	2486	0	1
2025.10.06	19:15:00	1.17038	1.17069	1.17028	1.17057	2023	0	1
2025.10.06	19:30:00	1.17060	1.17072	1.17036	1.17065	1656	0	1
2025.10.06	19:45:00	1.17066	1.17121	1.17060	1.17119	1508	0	1
2025.10.06	20:00:00	1.17120	1.17135	1.17101	1.17109	1766	0	1
2025.10.06	20:15:00	1.17110	1.17130	1.17097	1.17121	1509	0	1
2025.10.06	20:30:00	1.17121	1.17159	1.17098	1.17126	1559	0	1
2025.10.06	20:45:00	1.17125	1.17131	1.17095	1.17103	1596	0	1
2025.10.06	21:00:00	1.17102	1.17135	1.17094	1.17118	1620	0	1
2025.10.06	21:15:00	1.17118	1.17157	1.17115	1.17140	1440	0	1
2025.10.06	21:30:00	1.17139	1.17145	1.17098	1.17121	1328	0	1
2025.10.06	21:45:00	1.17121	1.17132	1.17093	1.17124	1785	0	1
2025.10.06	22:00:00	1.17125	1.17140	1.17112	1.17134	1697	0	1
2025.10.06	22:15:00	1.17135	1.17142	1.17118	1.17137	1299	0	1
2025.10.06	22:30:00	1.17135	1.17169	1.17131	1.17160	1415	0	1
2025.10.06	22:45:00	1.17161	1.17168	1.17099	1.17106	1696	0	1
2025.10.06	23:00:00	1.17106	1.17126	1.17083	1.17120	1058	0	1
2025.10.06	23:15:00	1.17119	1.17139	1.17108	1.17116	749	0	1
2025.10.06	23:30:00	1.17115	1.17125	1.17109	1.17113	598	0	1
2025.10.06	23:45:00	1.17115	1.17133	1.17054	1.17055	1792	0	1
2025.10.07	00:00:00	1.17054	1.17078	1.17052	1.17077	96	0	37
2025.10.07	00:15:00	1.17076	1.17142	1.17062	1.17072	377	0	12
2025.10.07	00:30:00	1.17072	1.17106	1.17061	1.17093	467	0	26
2025.10.07	00:45:00	1.17093	1.17100	1.17068	1.17074	528	0	27
2025.10.07	01:00:00	1.17075	1.17115	1.17058	1.17106	1095	0	3
2025.10.07	01:15:00	1.17107	1.17145	1.17100	1.17128	1817	0	1
2025.10.07	01:30:00	1.17128	1.17130	1.17084	1.17093	950	0	2
2025.10.07	01:45:00	1.17094	1.17110	1.17084	1.17095	939	0	1
2025.10.07	02:00:00	1.17098	1.17110	1.17083	1.17085	885	0	1
2025.10.07	02:15:00	1.17083	1.17096	1.17081	1.17092	783	0	1
2025.10.07	02:30:00	1.17093	1.17143	1.17082	1.17131	1119	0	1
2025.10.07	02:45:00	1.17129	1.17137	1.17088	1.17093	1608	0	1
2025.10.07	03:00:00	1.17095	1.17097	1.17045	1.17061	2134	0	1
2025.10.07	03:15:00	1.17061	1.17110	1.17060	1.17092	1924	0	1
2025.10.07	03:30:00	1.17094	1.17095	1.17043	1.17047	1197	0	1
2025.10.07	03:45:00	1.17046	1.17087	1.17041	1.17085	2064	0	1
2025.10.07	04:00:00	1.17087	1.17087	1.17023	1.17059	1708	0	1
2025.10.07	04:15:00	1.17058	1.17081	1.17049	1.17049	1459	0	1
2025.10.07	04:30:00	1.17050	1.17051	1.16968	1.16976	1451	0	1
2025.10.07	04:45:00	1.16974	1.16998	1.16962	1.16966	1310	0	1
2025.10.07	05:00:00	1.16968	1.17037	1.16966	1.17027	1346	0	1
2025.10.07	05:15:00	1.17027	1.17045	1.17014	1.17044	939	0	1
2025.10.07	05:30:00	1.17044	1.17060	1.17026	1.17033	951	0	1
2025.10.07	05:45:00	1.17032	1.17055	1.17011	1.17014	1380	0	1
2025.10.07	06:00:00	1.17016	1.17039	1.16996	1.17036	1243	0	1
2025.10.07	06:15:00	1.17038	1.17066	1.17036	1.17038	1248	0	1
2025.10.07	06:30:00	1.17040	1.17067	1.17028	1.17066	1090	0	1
2025.10.07	06:45:00	1.17067	1.17071	1.17029	1.17032	941	0	1
2025.10.07	07:00:00	1.17031	1.17062	1.17013	1.17060	900	0	1
2025.10.07	07:15:00	1.17061	1.17073	1.17037	1.17046	1027	0	1
2025.10.07	07:30:00	1.17046	1.17059	1.16987	1.16989	1135	0	1
2025.10.07	07:45:00	1.16987	1.16989	1.16943	1.16980	1337	0	1
2025.10.07	08:00:00	1.16981	1.16997	1.16901	1.16911	1847	0	1
2025.10.07	08:15:00	1.16910	1.16923	1.16889	1.16895	1376	0	1
2025.10.07	08:30:00	1.16894	1.16907	1.16873	1.16900	1471	0	1
2025.10.07	08:45:00	1.16901	1.16934	1.16899	1.16917	1629	0	1
2025.10.07	09:00:00	1.16916	1.16918	1.16828	1.16867	3077	0	1
2025.10.07	09:15:00	1.16869	1.16889	1.16837	1.16862	2628	0	1
2025.10.07	09:30:00	1.16862	1.16896	1.16851	1.16887	2336	0	1
2025.10.07	09:45:00	1.16886	1.16889	1.16844	1.16869	2420	0	1
2025.10.07	10:00:00	1.16866	1.16880	1.16770	1.16812	3363	0	1
2025.10.07	10:15:00	1.16810	1.16847	1.16791	1.16798	2759	0	1
2025.10.07	10:30:00	1.16799	1.16812	1.16720	1.16722	2640	0	1
2025.10.07	10:45:00	1.16721	1.16771	1.16699	1.16762	2939	0	1
2025.10.07	11:00:00	1.16763	1.16826	1.16758	1.16810	2490	0	1
2025.10.07	11:15:00	1.16811	1.16821	1.16730	1.16736	2082	0	1
2025.10.07	11:30:00	1.16736	1.16763	1.16706	1.16708	2172	0	1
2025.10.07	11:45:00	1.16707	1.16709	1.16648	1.16659	2685	0	1
2025.10.07	12:00:00	1.16659	1.16711	1.16649	1.16660	2359	0	1
2025.10.07	12:15:00	1.16661	1.16666	1.16625	1.16634	2086	0	1
2025.10.07	12:30:00	1.16634	1.16666	1.16605	1.16638	1931	0	1
2025.10.07	12:45:00	1.16638	1.16668	1.16617	1.16662	2268	0	1
2025.10.07	13:00:00	1.16664	1.16712	1.16629	1.16699	2102	0	1
2025.10.07	13:15:00	1.16700	1.16726	1.16695	1.16710	1684	0	1
2025.10.07	13:30:00	1.16710	1.16758	1.16709	1.16742	1979	0	1
2025.10.07	13:45:00	1.16742	1.16758	1.16712	1.16741	2384	0	1
2025.10.07	14:00:00	1.16739	1.16742	1.16648	1.16656	2175	0	1
2025.10.07	14:15:00	1.16654	1.16679	1.16574	1.16585	2378	0	1
2025.10.07	14:30:00	1.16585	1.16619	1.16564	1.16619	2359	0	1
2025.10.07	14:45:00	1.16617	1.16631	1.16538	1.16625	2711	0	1
2025.10.07	15:00:00	1.16624	1.16664	1.16606	1.16611	2721	0	1
2025.10.07	15:15:00	1.16610	1.16619	1.16539	1.16595	2808	0	1
2025.10.07	15:30:00	1.16595	1.16664	1.16569	1.16657	3251	0	1
2025.10.07	15:45:00	1.16657	1.16670	1.16599	1.16669	3051	0	1
2025.10.07	16:00:00	1.16668	1.16700	1.16617	1.16621	3513	0	1
2025.10.07	16:15:00	1.16622	1.16698	1.16622	1.16672	3397	0	1
2025.10.07	16:30:00	1.16671	1.16678	1.16603	1.16659	3640	0	1
2025.10.07	16:45:00	1.16660	1.16692	1.16591	1.16603	3589	0	1
2025.10.07	17:00:00	1.16601	1.16611	1.16554	1.16591	4093	0	1
2025.10.07	17:15:00	1.16590	1.16639	1.16557	1.16559	3363	0	1
2025.10.07	17:30:00	1.16560	1.16587	1.16545	1.16559	3446	0	1
2025.10.07	17:45:00	1.16560	1.16661	1.16559	1.16629	3558	0	1
2025.10.07	18:00:00	1.16630	1.16736	1.16613	1.16723	3925	0	1
2025.10.07	18:15:00	1.16722	1.16749	1.16709	1.16736	3172	0	1
2025.10.07	18:30:00	1.16735	1.16779	1.16691	1.16774	3264	0	1
2025.10.07	18:45:00	1.16774	1.16800	1.16727	1.16729	3637	0	1
2025.10.07	19:00:00	1.16729	1.16812	1.16724	1.16781	3216	0	1
2025.10.07	19:15:00	1.16780	1.16792	1.16749	1.16759	2546	0	1
2025.10.07	19:30:00	1.16758	1.16765	1.16715	1.16721	2711	0	1
2025.10.07	19:45:00	1.16720	1.16744	1.16697	1.16699	2096	0	1
2025.10.07	20:00:00	1.16700	1.16793	1.16698	1.16769	2600	0	1
2025.10.07	20:15:00	1.16768	1.16770	1.16724	1.16732	1926	0	1
2025.10.07	20:30:00	1.16733	1.16763	1.16704	1.16760	2181	0	1
2025.10.07	20:45:00	1.16759	1.16760	1.16664	1.16672	1973	0	1
2025.10.07	21:00:00	1.16670	1.16679	1.16629	1.16657	2785	0	1
2025.10.07	21:15:00	1.16655	1.16665	1.16638	1.16642	2049	0	1
2025.10.07	21:30:00	1.16642	1.16648	1.16568	1.16597	2376	0	1
2025.10.07	21:45:00	1.16596	1.16619	1.16566	1.16577	2241	0	1
2025.10.07	22:00:00	1.16577	1.16582	1.16535	1.16537	3001	0	1
2025.10.07	22:15:00	1.16537	1.16540	1.16508	1.16518	3143	0	1
2025.10.07	22:30:00	1.16517	1.16535	1.16474	1.16498	2896	0	1
2025.10.07	22:45:00	1.16497	1.16506	1.16480	1.16502	2343	0	1
2025.10.07	23:00:00	1.16501	1.16533	1.16488	1.16519	1229	0	1
2025.10.07	23:15:00	1.16520	1.16548	1.16515	1.16539	928	0	1
2025.10.07	23:30:00	1.16540	1.16568	1.16528	1.16566	1246	0	1
2025.10.07	23:45:00	1.16568	1.16584	1.16560	1.16566	1676	0	1
2025.10.08	00:00:00	1.16566	1.16567	1.16495	1.16544	118	0	6
2025.10.08	00:15:00	1.16543	1.16577	1.16529	1.16565	74	0	22
2025.10.08	00:30:00	1.16566	1.16567	1.16547	1.16565	164	0	12
2025.10.08	00:45:00	1.16564	1.16580	1.16538	1.16553	963	0	12
2025.10.08	01:00:00	1.16554	1.16612	1.16553	1.16597	723	0	1
2025.10.08	01:15:00	1.16598	1.16607	1.16584	1.16595	623	0	1
2025.10.08	01:30:00	1.16595	1.16602	1.16588	1.16598	425	0	1
2025.10.08	01:45:00	1.16601	1.16601	1.16589	1.16590	280	0	1
2025.10.08	02:00:00	1.16592	1.16593	1.16567	1.16569	710	0	1
2025.10.08	02:15:00	1.16570	1.16571	1.16534	1.16561	1056	0	1
2025.10.08	02:30:00	1.16565	1.16566	1.16539	1.16558	765	0	1
2025.10.08	02:45:00	1.16558	1.16587	1.16526	1.16527	1501	0	1
2025.10.08	03:00:00	1.16527	1.16531	1.16458	1.16471	2386	0	1
2025.10.08	03:15:00	1.16470	1.16493	1.16453	1.16480	2098	0	1
2025.10.08	03:30:00	1.16482	1.16496	1.16459	1.16487	2140	0	1
2025.10.08	03:45:00	1.16486	1.16515	1.16461	1.16471	2309	0	1
2025.10.08	04:00:00	1.16473	1.16473	1.16357	1.16423	4030	0	1
2025.10.08	04:15:00	1.16424	1.16439	1.16271	1.16296	2862	0	1
2025.10.08	04:30:00	1.16295	1.16299	1.16260	1.16284	2517	0	1
2025.10.08	04:45:00	1.16283	1.16291	1.16260	1.16265	1978	0	1
2025.10.08	05:00:00	1.16266	1.16267	1.16209	1.16226	2180	0	1
2025.10.08	05:15:00	1.16225	1.16250	1.16169	1.16235	2319	0	1
2025.10.08	05:30:00	1.16237	1.16263	1.16230	1.16256	1633	0	1
2025.10.08	05:45:00	1.16257	1.16272	1.16220	1.16236	1506	0	1
2025.10.08	06:00:00	1.16238	1.16238	1.16184	1.16195	1136	0	1
2025.10.08	06:15:00	1.16197	1.16221	1.16174	1.16197	1155	0	1
2025.10.08	06:30:00	1.16198	1.16229	1.16193	1.16222	1245	0	1
2025.10.08	06:45:00	1.16222	1.16247	1.16219	1.16237	1351	0	1
2025.10.08	07:00:00	1.16237	1.16251	1.16197	1.16211	1255	0	1
2025.10.08	07:15:00	1.16209	1.16214	1.16185	1.16193	974	0	1
2025.10.08	07:30:00	1.16194	1.16211	1.16160	1.16161	1144	0	1
2025.10.08	07:45:00	1.16163	1.16198	1.16158	1.16191	1224	0	1
2025.10.08	08:00:00	1.16191	1.16191	1.16120	1.16140	1669	0	1
2025.10.08	08:15:00	1.16140	1.16181	1.16140	1.16156	1310	0	1
2025.10.08	08:30:00	1.16155	1.16193	1.16127	1.16137	1610	0	1
2025.10.08	08:45:00	1.16137	1.16173	1.16128	1.16169	1841	0	1
2025.10.08	09:00:00	1.16170	1.16203	1.16116	1.16121	2940	0	1
2025.10.08	09:15:00	1.16120	1.16126	1.16068	1.16100	3162	0	1
2025.10.08	09:30:00	1.16101	1.16137	1.16068	1.16127	2833	0	1
2025.10.08	09:45:00	1.16125	1.16172	1.16104	1.16165	2369	0	1
2025.10.08	10:00:00	1.16165	1.16194	1.16128	1.16145	3290	0	1
2025.10.08	10:15:00	1.16146	1.16194	1.16115	1.16166	3141	0	1
2025.10.08	10:30:00	1.16163	1.16287	1.16143	1.16272	3520	0	1
2025.10.08	10:45:00	1.16268	1.16344	1.16262	1.16311	3214	0	1
2025.10.08	11:00:00	1.16310	1.16355	1.16292	1.16311	2883	0	1
2025.10.08	11:15:00	1.16310	1.16312	1.16229	1.16245	2844	0	1
2025.10.08	11:30:00	1.16246	1.16280	1.16221	1.16232	2250	0	1
2025.10.08	11:45:00	1.16234	1.16243	1.16105	1.16144	2687	0	1
2025.10.08	12:00:00	1.16145	1.16202	1.16105	1.16200	2923	0	1
2025.10.08	12:15:00	1.16199	1.16202	1.16155	1.16168	1999	0	1
2025.10.08	12:30:00	1.16168	1.16184	1.16093	1.16096	2791	0	1
2025.10.08	12:45:00	1.16097	1.16138	1.16058	1.16112	2900	0	1
2025.10.08	13:00:00	1.16112	1.16181	1.16088	1.16174	2383	0	1
2025.10.08	13:15:00	1.16173	1.16274	1.16167	1.16272	2115	0	1
2025.10.08	13:30:00	1.16272	1.16297	1.16254	1.16297	1899	0	1
2025.10.08	13:45:00	1.16297	1.16364	1.16277	1.16336	2416	0	1
2025.10.08	14:00:00	1.16336	1.16345	1.16284	1.16317	3207	0	1
2025.10.08	14:15:00	1.16316	1.16318	1.16258	1.16286	2340	0	1
2025.10.08	14:30:00	1.16288	1.16314	1.16271	1.16271	2048	0	1
2025.10.08	14:45:00	1.16272	1.16309	1.16250	1.16260	2310	0	1
2025.10.08	15:00:00	1.16261	1.16353	1.16245	1.16350	2911	0	1
2025.10.08	15:15:00	1.16349	1.16366	1.16312	1.16351	2587	0	1
2025.10.08	15:30:00	1.16353	1.16378	1.16294	1.16349	2390	0	1
2025.10.08	15:45:00	1.16350	1.16356	1.16318	1.16323	2754	0	1
2025.10.08	16:00:00	1.16323	1.16398	1.16311	1.16367	3209	0	1
2025.10.08	16:15:00	1.16369	1.16445	1.16307	1.16308	3276	0	1
2025.10.08	16:30:00	1.16309	1.16387	1.16306	1.16354	3370	0	1
2025.10.08	16:45:00	1.16355	1.16355	1.16272	1.16319	4014	0	1
2025.10.08	17:00:00	1.16319	1.16362	1.16284	1.16338	3253	0	1
2025.10.08	17:15:00	1.16337	1.16340	1.16291	1.16333	2973	0	1
2025.10.08	17:30:00	1.16331	1.16350	1.16311	1.16325	3239	0	1
2025.10.08	17:45:00	1.16324	1.16355	1.16201	1.16214	3915	0	1
2025.10.08	18:00:00	1.16213	1.16219	1.16133	1.16157	3947	0	1
2025.10.08	18:15:00	1.16158	1.16176	1.16123	1.16170	3056	0	1
2025.10.08	18:30:00	1.16172	1.16185	1.16108	1.16137	2737	0	1
2025.10.08	18:45:00	1.16135	1.16142	1.16027	1.16058	3152	0	1
2025.10.08	19:00:00	1.16056	1.16069	1.16007	1.16009	2999	0	1
2025.10.08	19:15:00	1.16010	1.16039	1.16002	1.16011	2095	0	1
2025.10.08	19:30:00	1.16012	1.16053	1.15981	1.16035	2567	0	1
2025.10.08	19:45:00	1.16036	1.16055	1.16021	1.16050	1874	0	1
2025.10.08	20:00:00	1.16052	1.16065	1.16023	1.16049	2392	0	1
2025.10.08	20:15:00	1.16050	1.16071	1.16044	1.16057	2522	0	1
2025.10.08	20:30:00	1.16057	1.16085	1.16032	1.16080	1613	0	1
2025.10.08	20:45:00	1.16080	1.16092	1.16057	1.16072	1798	0	1
2025.10.08	21:00:00	1.16070	1.16075	1.15994	1.16021	2259	0	1
2025.10.08	21:15:00	1.16020	1.16171	1.16002	1.16150	3471	0	1
2025.10.08	21:30:00	1.16155	1.16217	1.16139	1.16185	2590	0	1
2025.10.08	21:45:00	1.16186	1.16221	1.16168	1.16199	3102	0	1
2025.10.08	22:00:00	1.16200	1.16257	1.16200	1.16232	3096	0	1
2025.10.08	22:15:00	1.16229	1.16255	1.16221	1.16244	1824	0	1
2025.10.08	22:30:00	1.16243	1.16256	1.16228	1.16232	2041	0	1
2025.10.08	22:45:00	1.16232	1.16283	1.16232	1.16279	2719	0	1
2025.10.08	23:00:00	1.16278	1.16314	1.16275	1.16281	1921	0	1
2025.10.08	23:15:00	1.16282	1.16323	1.16267	1.16277	1099	0	1
2025.10.08	23:30:00	1.16277	1.16295	1.16262	1.16284	1511	0	1
2025.10.08	23:45:00	1.16284	1.16321	1.16231	1.16231	1881	0	2
2025.10.09	00:00:00	1.16231	1.16255	1.16199	1.16223	1215	0	58
2025.10.09	00:15:00	1.16224	1.16238	1.16200	1.16233	1487	0	45
2025.10.09	00:30:00	1.16230	1.16249	1.16197	1.16249	868	0	41
2025.10.09	00:45:00	1.16250	1.16284	1.16242	1.16275	438	0	22
2025.10.09	01:00:00	1.16274	1.16336	1.16269	1.16332	825	0	1
2025.10.09	01:15:00	1.16332	1.16340	1.16319	1.16327	572	0	3
2025.10.09	01:30:00	1.16328	1.16336	1.16315	1.16328	480	0	2
2025.10.09	01:45:00	1.16329	1.16348	1.16325	1.16335	680	0	1
2025.10.09	02:00:00	1.16334	1.16338	1.16305	1.16324	1633	0	1
2025.10.09	02:15:00	1.16325	1.16328	1.16279	1.16290	2038	0	1
2025.10.09	02:30:00	1.16292	1.16321	1.16289	1.16290	1840	0	1
2025.10.09	02:45:00	1.16292	1.16311	1.16279	1.16291	2408	0	1
2025.10.09	03:00:00	1.16292	1.16333	1.16278	1.16309	2636	0	1
2025.10.09	03:15:00	1.16310	1.16377	1.16300	1.16370	2413	0	1
2025.10.09	03:30:00	1.16370	1.16406	1.16365	1.16392	2385	0	1
2025.10.09	03:45:00	1.16392	1.16411	1.16357	1.16369	2821	0	1
2025.10.09	04:00:00	1.16369	1.16445	1.16364	1.16411	2977	0	1
2025.10.09	04:15:00	1.16412	1.16448	1.16403	1.16447	2268	0	1
2025.10.09	04:30:00	1.16446	1.16455	1.16394	1.16401	1855	0	1
2025.10.09	04:45:00	1.16402	1.16406	1.16381	1.16398	1815	0	1
2025.10.09	05:00:00	1.16400	1.16416	1.16388	1.16416	1561	0	1
2025.10.09	05:15:00	1.16416	1.16420	1.16388	1.16416	1089	0	1
2025.10.09	05:30:00	1.16416	1.16460	1.16412	1.16460	1062	0	1
2025.10.09	05:45:00	1.16459	1.16476	1.16435	1.16440	1278	0	1
2025.10.09	06:00:00	1.16440	1.16465	1.16407	1.16409	1203	0	1
2025.10.09	06:15:00	1.16410	1.16447	1.16403	1.16439	1129	0	1
2025.10.09	06:30:00	1.16440	1.16454	1.16429	1.16446	798	0	1
2025.10.09	06:45:00	1.16446	1.16463	1.16435	1.16448	861	0	1
2025.10.09	07:00:00	1.16447	1.16454	1.16433	1.16444	909	0	1
2025.10.09	07:15:00	1.16446	1.16457	1.16438	1.16441	947	0	1
2025.10.09	07:30:00	1.16440	1.16442	1.16416	1.16429	1003	0	1
2025.10.09	07:45:00	1.16430	1.16469	1.16430	1.16454	878	0	1
2025.10.09	08:00:00	1.16454	1.16481	1.16452	1.16475	1095	0	1
2025.10.09	08:15:00	1.16475	1.16477	1.16435	1.16440	1087	0	1
2025.10.09	08:30:00	1.16441	1.16450	1.16414	1.16428	1283	0	1
2025.10.09	08:45:00	1.16428	1.16434	1.16383	1.16383	1592	0	1
2025.10.09	09:00:00	1.16384	1.16386	1.16272	1.16300	2991	0	1
2025.10.09	09:15:00	1.16302	1.16341	1.16224	1.16230	3207	0	1
2025.10.09	09:30:00	1.16231	1.16247	1.16175	1.16187	3554	0	1
2025.10.09	09:45:00	1.16185	1.16201	1.16113	1.16155	3692	0	1
2025.10.09	10:00:00	1.16156	1.16232	1.16153	1.16192	3918	0	1
2025.10.09	10:15:00	1.16190	1.16200	1.16127	1.16142	2702	0	1
2025.10.09	10:30:00	1.16144	1.16169	1.16062	1.16115	2935	0	1
2025.10.09	10:45:00	1.16113	1.16155	1.16090	1.16108	3105	0	1
2025.10.09	11:00:00	1.16107	1.16133	1.16066	1.16119	2745	0	1
2025.10.09	11:15:00	1.16117	1.16143	1.16098	1.16109	2645	0	1
2025.10.09	11:30:00	1.16110	1.16145	1.16028	1.16116	3293	0	1
2025.10.09	11:45:00	1.16115	1.16127	1.16036	1.16125	3385	0	1
2025.10.09	12:00:00	1.16124	1.16242	1.16115	1.16135	3652	0	1
2025.10.09	12:15:00	1.16136	1.16218	1.16107	1.16214	3045	0	1
2025.10.09	12:30:00	1.16213	1.16255	1.16194	1.16233	2723	0	1
2025.10.09	12:45:00	1.16234	1.16273	1.16200	1.16255	2956	0	1
2025.10.09	13:00:00	1.16256	1.16273	1.16239	1.16249	2228	0	1
2025.10.09	13:15:00	1.16247	1.16260	1.16204	1.16236	2082	0	1
2025.10.09	13:30:00	1.16237	1.16238	1.16149	1.16169	2001	0	1
2025.10.09	13:45:00	1.16169	1.16202	1.16129	1.16183	2511	0	1
2025.10.09	14:00:00	1.16185	1.16209	1.16091	1.16096	2803	0	1
2025.10.09	14:15:00	1.16097	1.16162	1.16091	1.16154	1904	0	1
2025.10.09	14:30:00	1.16152	1.16212	1.16143	1.16202	2387	0	1
2025.10.09	14:45:00	1.16201	1.16222	1.16118	1.16119	3006	0	1
2025.10.09	15:00:00	1.16121	1.16148	1.16082	1.16089	2952	0	1
2025.10.09	15:15:00	1.16088	1.16124	1.16049	1.16079	2841	0	1
2025.10.09	15:30:00	1.16080	1.16153	1.16065	1.16135	3252	0	1
2025.10.09	15:45:00	1.16133	1.16161	1.16104	1.16148	3462	0	1
2025.10.09	16:00:00	1.16150	1.16231	1.16088	1.16145	4812	0	1
2025.10.09	16:15:00	1.16146	1.16172	1.16061	1.16140	4077	0	1
2025.10.09	16:30:00	1.16141	1.16153	1.15913	1.15952	4646	0	1
2025.10.09	16:45:00	1.15951	1.16054	1.15924	1.16025	4663	0	1
2025.10.09	17:00:00	1.16025	1.16028	1.15913	1.15973	4819	0	1
2025.10.09	17:15:00	1.15971	1.16004	1.15775	1.15801	4872	0	1
2025.10.09	17:30:00	1.15799	1.15829	1.15763	1.15783	4663	0	1
2025.10.09	17:45:00	1.15784	1.15884	1.15766	1.15808	4569	0	1
2025.10.09	18:00:00	1.15807	1.15817	1.15620	1.15692	4504	0	1
2025.10.09	18:15:00	1.15691	1.15764	1.15565	1.15571	4195	0	1
2025.10.09	18:30:00	1.15569	1.15599	1.15470	1.15487	4442	0	1
2025.10.09	18:45:00	1.15486	1.15588	1.15474	1.15588	3979	0	1
2025.10.09	19:00:00	1.15587	1.15632	1.15539	1.15550	3205	0	1
2025.10.09	19:15:00	1.15549	1.15588	1.15524	1.15583	2853	0	1
2025.10.09	19:30:00	1.15585	1.15596	1.15522	1.15564	2893	0	1
2025.10.09	19:45:00	1.15562	1.15605	1.15529	1.15577	3221	0	1
2025.10.09	20:00:00	1.15580	1.15631	1.15556	1.15613	3501	0	1
2025.10.09	20:15:00	1.15614	1.15664	1.15575	1.15643	3401	0	1
2025.10.09	20:30:00	1.15645	1.15647	1.15561	1.15582	2897	0	1
2025.10.09	20:45:00	1.15582	1.15603	1.15539	1.15597	2668	0	1
2025.10.09	21:00:00	1.15596	1.15600	1.15569	1.15581	2520	0	1
2025.10.09	21:15:00	1.15582	1.15605	1.15564	1.15569	2029	0	1
2025.10.09	21:30:00	1.15570	1.15575	1.15534	1.15549	1984	0	1
2025.10.09	21:45:00	1.15550	1.15552	1.15419	1.15460	3063	0	1
2025.10.09	22:00:00	1.15462	1.15530	1.15462	1.15523	2461	0	1
2025.10.09	22:15:00	1.15522	1.15555	1.15498	1.15548	1986	0	1
2025.10.09	22:30:00	1.15548	1.15613	1.15532	1.15584	2059	0	1
2025.10.09	22:45:00	1.15585	1.15616	1.15570	1.15596	2085	0	1
2025.10.09	23:00:00	1.15594	1.15650	1.15586	1.15642	1276	0	1
2025.10.09	23:15:00	1.15643	1.15656	1.15613	1.15651	1139	0	1
2025.10.09	23:30:00	1.15652	1.15668	1.15624	1.15628	1023	0	1
2025.10.09	23:45:00	1.15628	1.15655	1.15625	1.15640	1648	0	1
2025.10.10	00:00:00	1.15641	1.15641	1.15533	1.15595	89	0	7
