<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.27	01:00:00	1.16283	1.16289	1.16254	1.16273	1239	0	1
2025.10.27	01:15:00	1.16273	1.16308	1.16273	1.16301	932	0	2
2025.10.27	01:30:00	1.16299	1.16329	1.16294	1.16313	1133	0	2
2025.10.27	01:45:00	1.16315	1.16320	1.16285	1.16309	1285	0	1
2025.10.27	02:00:00	1.16309	1.16333	1.16277	1.16283	1955	0	1
2025.10.27	02:15:00	1.16282	1.16320	1.16282	1.16315	1370	0	1
2025.10.27	02:30:00	1.16317	1.16345	1.16314	1.16337	1564	0	1
2025.10.27	02:45:00	1.16337	1.16376	1.16327	1.16349	2033	0	1
2025.10.27	03:00:00	1.16347	1.16457	1.16332	1.16440	2200	0	1
2025.10.27	03:15:00	1.16439	1.16476	1.16434	1.16462	1862	0	1
2025.10.27	03:30:00	1.16464	1.16464	1.16390	1.16399	1841	0	1
2025.10.27	03:45:00	1.16400	1.16408	1.16368	1.16390	1445	0	1
2025.10.27	04:00:00	1.16389	1.16395	1.16320	1.16323	1444	0	1
2025.10.27	04:15:00	1.16324	1.16331	1.16310	1.16317	1043	0	1
2025.10.27	04:30:00	1.16317	1.16321	1.16299	1.16310	1060	0	1
2025.10.27	04:45:00	1.16308	1.16318	1.16301	1.16307	1329	0	1
2025.10.27	05:00:00	1.16308	1.16322	1.16302	1.16309	1106	0	1
2025.10.27	05:15:00	1.16311	1.16322	1.16298	1.16307	1239	0	1
2025.10.27	05:30:00	1.16306	1.16312	1.16299	1.16300	989	0	1
2025.10.27	05:45:00	1.16302	1.16305	1.16268	1.16277	1063	0	1
2025.10.27	06:00:00	1.16276	1.16278	1.16218	1.16226	1344	0	1
2025.10.27	06:15:00	1.16226	1.16246	1.16207	1.16232	1058	0	1
2025.10.27	06:30:00	1.16231	1.16239	1.16207	1.16218	988	0	1
2025.10.27	06:45:00	1.16218	1.16244	1.16207	1.16242	1051	0	1
2025.10.27	07:00:00	1.16241	1.16266	1.16216	1.16222	1243	0	1
2025.10.27	07:15:00	1.16223	1.16229	1.16207	1.16227	1242	0	1
2025.10.27	07:30:00	1.16228	1.16271	1.16223	1.16241	1392	0	1
2025.10.27	07:45:00	1.16242	1.16261	1.16234	1.16261	1313	0	1
2025.10.27	08:00:00	1.16261	1.16321	1.16259	1.16281	2079	0	1
2025.10.27	08:15:00	1.16283	1.16306	1.16261	1.16285	2165	0	1
2025.10.27	08:30:00	1.16285	1.16324	1.16268	1.16292	1883	0	1
2025.10.27	08:45:00	1.16291	1.16299	1.16246	1.16261	1613	0	1
2025.10.27	09:00:00	1.16262	1.16278	1.16208	1.16222	2530	0	1
2025.10.27	09:15:00	1.16222	1.16236	1.16206	1.16206	2418	0	1
2025.10.27	09:30:00	1.16207	1.16270	1.16206	1.16241	2148	0	1
2025.10.27	09:45:00	1.16240	1.16255	1.16196	1.16200	2083	0	1
2025.10.27	10:00:00	1.16199	1.16241	1.16175	1.16240	2941	0	1
2025.10.27	10:15:00	1.16239	1.16297	1.16229	1.16269	2488	0	1
2025.10.27	10:30:00	1.16269	1.16323	1.16266	1.16313	2871	0	1
2025.10.27	10:45:00	1.16312	1.16331	1.16269	1.16280	3024	0	1
2025.10.27	11:00:00	1.16281	1.16324	1.16259	1.16294	2958	0	1
2025.10.27	11:15:00	1.16295	1.16367	1.16280	1.16328	2442	0	1
2025.10.27	11:30:00	1.16328	1.16379	1.16321	1.16377	2471	0	1
2025.10.27	11:45:00	1.16377	1.16398	1.16358	1.16378	2729	0	1
2025.10.27	12:00:00	1.16380	1.16421	1.16352	1.16411	2257	0	1
2025.10.27	12:15:00	1.16412	1.16446	1.16383	1.16389	2356	0	1
2025.10.27	12:30:00	1.16390	1.16440	1.16372	1.16423	2123	0	1
2025.10.27	12:45:00	1.16425	1.16428	1.16397	1.16413	1898	0	1
2025.10.27	13:00:00	1.16414	1.16451	1.16409	1.16430	2114	0	1
2025.10.27	13:15:00	1.16429	1.16448	1.16385	1.16387	2240	0	1
2025.10.27	13:30:00	1.16388	1.16402	1.16358	1.16390	2438	0	1
2025.10.27	13:45:00	1.16390	1.16473	1.16370	1.16458	2837	0	1
2025.10.27	14:00:00	1.16459	1.16515	1.16452	1.16472	3160	0	1
2025.10.27	14:15:00	1.16472	1.16492	1.16413	1.16414	2423	0	1
2025.10.27	14:30:00	1.16415	1.16426	1.16375	1.16394	2696	0	1
2025.10.27	14:45:00	1.16396	1.16421	1.16385	1.16414	2477	0	1
2025.10.27	15:00:00	1.16413	1.16429	1.16378	1.16399	2137	0	1
2025.10.27	15:15:00	1.16399	1.16411	1.16378	1.16390	2442	0	1
2025.10.27	15:30:00	1.16391	1.16396	1.16312	1.16346	3596	0	1
2025.10.27	15:45:00	1.16345	1.16379	1.16325	1.16357	3235	0	1
2025.10.27	16:00:00	1.16357	1.16399	1.16323	1.16393	3136	0	1
2025.10.27	16:15:00	1.16395	1.16408	1.16349	1.16397	2748	0	1
2025.10.27	16:30:00	1.16395	1.16401	1.16356	1.16367	2701	0	1
2025.10.27	16:45:00	1.16369	1.16422	1.16360	1.16407	1427	0	1
2025.10.27	17:00:00	1.16406	1.16409	1.16326	1.16362	711	0	5
2025.10.27	17:15:00	1.16362	1.16387	1.16345	1.16382	677	0	5
2025.10.27	17:30:00	1.16383	1.16415	1.16382	1.16404	609	0	5
2025.10.27	17:45:00	1.16403	1.16403	1.16343	1.16350	725	0	5
2025.10.27	18:00:00	1.16350	1.16370	1.16322	1.16352	525	0	5
2025.10.27	18:15:00	1.16352	1.16375	1.16338	1.16374	347	0	5
2025.10.27	18:30:00	1.16375	1.16404	1.16374	1.16383	604	0	5
2025.10.27	18:45:00	1.16382	1.16409	1.16372	1.16385	412	0	5
2025.10.27	19:00:00	1.16385	1.16414	1.16380	1.16389	460	0	5
2025.10.27	19:15:00	1.16389	1.16392	1.16353	1.16369	436	0	5
2025.10.27	19:30:00	1.16370	1.16381	1.16359	1.16367	299	0	5
2025.10.27	19:45:00	1.16367	1.16383	1.16363	1.16378	227	0	5
2025.10.27	20:00:00	1.16381	1.16381	1.16348	1.16369	291	0	5
2025.10.27	20:15:00	1.16370	1.16374	1.16349	1.16353	201	0	5
2025.10.27	20:30:00	1.16352	1.16439	1.16348	1.16432	367	0	5
2025.10.27	20:45:00	1.16431	1.16519	1.16423	1.16501	855	0	5
2025.10.27	21:00:00	1.16501	1.16502	1.16442	1.16483	459	0	5
2025.10.27	21:15:00	1.16484	1.16485	1.16439	1.16441	298	0	5
2025.10.27	21:30:00	1.16439	1.16478	1.16439	1.16458	364	0	5
2025.10.27	21:45:00	1.16458	1.16478	1.16447	1.16474	287	0	5
2025.10.27	22:00:00	1.16472	1.16484	1.16431	1.16457	233	0	5
2025.10.27	22:15:00	1.16458	1.16486	1.16453	1.16486	88	0	5
2025.10.27	22:30:00	1.16485	1.16485	1.16430	1.16436	173	0	5
2025.10.27	22:45:00	1.16436	1.16449	1.16434	1.16444	243	0	6
2025.10.27	23:00:00	1.16436	1.16442	1.16434	1.16435	41	0	23
2025.10.27	23:15:00	1.16435	1.16443	1.16435	1.16441	29	0	34
2025.10.27	23:30:00	1.16440	1.16445	1.16437	1.16444	82	0	28
2025.10.27	23:45:00	1.16443	1.16449	1.16438	1.16438	206	0	26
2025.10.28	00:00:00	1.16444	1.16472	1.16443	1.16457	682	0	7
2025.10.28	00:15:00	1.16457	1.16473	1.16455	1.16467	227	0	6
2025.10.28	00:30:00	1.16468	1.16485	1.16467	1.16477	189	0	6
2025.10.28	00:45:00	1.16478	1.16504	1.16473	1.16497	127	0	6
2025.10.28	01:00:00	1.16496	1.16511	1.16494	1.16503	136	0	5
2025.10.28	01:15:00	1.16503	1.16523	1.16503	1.16523	137	0	5
2025.10.28	01:30:00	1.16523	1.16532	1.16518	1.16531	148	0	5
2025.10.28	01:45:00	1.16532	1.16545	1.16502	1.16507	190	0	5
2025.10.28	02:00:00	1.16509	1.16532	1.16463	1.16532	266	0	5
2025.10.28	02:15:00	1.16531	1.16575	1.16523	1.16564	320	0	5
2025.10.28	02:30:00	1.16565	1.16587	1.16549	1.16574	349	0	5
2025.10.28	02:45:00	1.16578	1.16579	1.16547	1.16553	373	0	5
2025.10.28	03:00:00	1.16554	1.16613	1.16549	1.16613	445	0	5
2025.10.28	03:15:00	1.16613	1.16638	1.16551	1.16556	494	0	5
2025.10.28	03:30:00	1.16555	1.16588	1.16552	1.16581	406	0	5
2025.10.28	03:45:00	1.16582	1.16591	1.16561	1.16572	320	0	5
2025.10.28	04:00:00	1.16573	1.16629	1.16573	1.16613	384	0	5
2025.10.28	04:15:00	1.16611	1.16615	1.16580	1.16597	294	0	5
2025.10.28	04:30:00	1.16597	1.16597	1.16546	1.16557	274	0	5
2025.10.28	04:45:00	1.16555	1.16556	1.16536	1.16544	202	0	5
2025.10.28	05:00:00	1.16542	1.16572	1.16540	1.16552	207	0	5
2025.10.28	05:15:00	1.16553	1.16577	1.16548	1.16572	268	0	5
2025.10.28	05:30:00	1.16573	1.16577	1.16554	1.16574	226	0	5
2025.10.28	05:45:00	1.16575	1.16628	1.16574	1.16598	378	0	5
2025.10.28	06:00:00	1.16599	1.16638	1.16587	1.16636	249	0	5
2025.10.28	06:15:00	1.16637	1.16654	1.16614	1.16626	308	0	5
2025.10.28	06:30:00	1.16627	1.16662	1.16610	1.16643	252	0	5
2025.10.28	06:45:00	1.16642	1.16673	1.16642	1.16660	253	0	5
2025.10.28	07:00:00	1.16660	1.16678	1.16648	1.16657	357	0	5
2025.10.28	07:15:00	1.16662	1.16665	1.16630	1.16657	382	0	5
2025.10.28	07:30:00	1.16657	1.16664	1.16629	1.16641	287	0	5
2025.10.28	07:45:00	1.16641	1.16649	1.16625	1.16636	335	0	5
2025.10.28	08:00:00	1.16637	1.16652	1.16612	1.16620	400	0	5
2025.10.28	08:15:00	1.16619	1.16668	1.16617	1.16627	271	0	5
2025.10.28	08:30:00	1.16625	1.16629	1.16575	1.16596	377	0	5
2025.10.28	08:45:00	1.16596	1.16602	1.16545	1.16554	400	0	5
2025.10.28	09:00:00	1.16552	1.16568	1.16519	1.16556	723	0	5
2025.10.28	09:15:00	1.16558	1.16564	1.16530	1.16557	431	0	5
2025.10.28	09:30:00	1.16558	1.16607	1.16541	1.16599	480	0	5
2025.10.28	09:45:00	1.16600	1.16611	1.16508	1.16550	725	0	5
2025.10.28	10:00:00	1.16549	1.16559	1.16500	1.16536	877	0	5
2025.10.28	10:15:00	1.16536	1.16591	1.16532	1.16578	739	0	5
2025.10.28	10:30:00	1.16579	1.16626	1.16566	1.16585	1124	0	5
2025.10.28	10:45:00	1.16587	1.16620	1.16485	1.16520	897	0	5
2025.10.28	11:00:00	1.16520	1.16533	1.16447	1.16497	683	0	5
2025.10.28	11:15:00	1.16497	1.16527	1.16478	1.16501	529	0	5
2025.10.28	11:30:00	1.16501	1.16582	1.16501	1.16582	462	0	5
2025.10.28	11:45:00	1.16581	1.16586	1.16553	1.16567	453	0	5
2025.10.28	12:00:00	1.16566	1.16588	1.16546	1.16580	455	0	5
2025.10.28	12:15:00	1.16581	1.16598	1.16572	1.16590	339	0	5
2025.10.28	12:30:00	1.16590	1.16633	1.16582	1.16604	426	0	5
2025.10.28	12:45:00	1.16605	1.16647	1.16598	1.16639	441	0	5
2025.10.28	13:00:00	1.16639	1.16640	1.16572	1.16573	409	0	5
2025.10.28	13:15:00	1.16572	1.16604	1.16547	1.16554	436	0	5
2025.10.28	13:30:00	1.16554	1.16584	1.16548	1.16564	411	0	5
2025.10.28	13:45:00	1.16563	1.16590	1.16548	1.16590	458	0	5
2025.10.28	14:00:00	1.16590	1.16597	1.16510	1.16512	820	0	5
2025.10.28	14:15:00	1.16512	1.16562	1.16496	1.16517	783	0	5
2025.10.28	14:30:00	1.16516	1.16521	1.16435	1.16437	961	0	5
2025.10.28	14:45:00	1.16437	1.16453	1.16345	1.16400	1079	0	5
2025.10.28	15:00:00	1.16401	1.16401	1.16255	1.16266	1025	0	5
2025.10.28	15:15:00	1.16266	1.16312	1.16253	1.16297	844	0	5
2025.10.28	15:30:00	1.16294	1.16347	1.16284	1.16345	1094	0	5
2025.10.28	15:45:00	1.16347	1.16402	1.16340	1.16392	1057	0	5
2025.10.28	16:00:00	1.16392	1.16487	1.16369	1.16471	1221	0	5
2025.10.28	16:15:00	1.16470	1.16577	1.16468	1.16552	1289	0	5
2025.10.28	16:30:00	1.16551	1.16633	1.16528	1.16599	1082	0	5
2025.10.28	16:45:00	1.16600	1.16615	1.16569	1.16603	800	0	5
2025.10.28	17:00:00	1.16604	1.16669	1.16575	1.16579	938	0	5
2025.10.28	17:15:00	1.16579	1.16587	1.16547	1.16580	724	0	5
2025.10.28	17:30:00	1.16579	1.16614	1.16568	1.16596	737	0	5
2025.10.28	17:45:00	1.16593	1.16608	1.16546	1.16586	1146	0	5
2025.10.28	18:00:00	1.16587	1.16604	1.16563	1.16589	920	0	5
2025.10.28	18:15:00	1.16589	1.16619	1.16578	1.16616	525	0	5
2025.10.28	18:30:00	1.16616	1.16632	1.16541	1.16546	1156	0	5
2025.10.28	18:45:00	1.16541	1.16677	1.16527	1.16677	1036	0	5
2025.10.28	19:00:00	1.16675	1.16685	1.16590	1.16616	944	0	5
2025.10.28	19:15:00	1.16616	1.16665	1.16611	1.16637	587	0	5
2025.10.28	19:30:00	1.16637	1.16666	1.16616	1.16633	493	0	5
2025.10.28	19:45:00	1.16634	1.16643	1.16606	1.16628	394	0	5
2025.10.28	20:00:00	1.16630	1.16636	1.16581	1.16606	502	0	5
2025.10.28	20:15:00	1.16606	1.16614	1.16572	1.16574	410	0	5
2025.10.28	20:30:00	1.16575	1.16614	1.16558	1.16599	509	0	5
2025.10.28	20:45:00	1.16598	1.16627	1.16596	1.16619	539	0	5
2025.10.28	21:00:00	1.16620	1.16649	1.16616	1.16638	500	0	5
2025.10.28	21:15:00	1.16639	1.16648	1.16627	1.16633	558	0	5
2025.10.28	21:30:00	1.16632	1.16632	1.16604	1.16605	528	0	5
2025.10.28	21:45:00	1.16606	1.16608	1.16515	1.16520	591	0	5
2025.10.28	22:00:00	1.16520	1.16570	1.16519	1.16558	344	0	5
2025.10.28	22:15:00	1.16558	1.16569	1.16534	1.16538	197	0	5
2025.10.28	22:30:00	1.16539	1.16548	1.16507	1.16538	224	0	6
2025.10.28	22:45:00	1.16538	1.16546	1.16508	1.16508	388	0	6
2025.10.28	23:00:00	1.16498	1.16524	1.16481	1.16513	30	0	17
2025.10.28	23:15:00	1.16513	1.16520	1.16511	1.16520	11	0	22
2025.10.28	23:30:00	1.16517	1.16521	1.16510	1.16521	23	0	19
2025.10.28	23:45:00	1.16521	1.16522	1.16508	1.16514	44	0	14
2025.10.29	00:00:00	1.16519	1.16534	1.16503	1.16529	372	0	6
2025.10.29	00:15:00	1.16530	1.16538	1.16524	1.16533	130	0	5
2025.10.29	00:30:00	1.16531	1.16534	1.16508	1.16509	106	0	5
2025.10.29	00:45:00	1.16509	1.16510	1.16494	1.16502	211	0	5
2025.10.29	01:00:00	1.16503	1.16509	1.16495	1.16507	96	0	5
2025.10.29	01:15:00	1.16505	1.16523	1.16499	1.16500	68	0	6
2025.10.29	01:30:00	1.16501	1.16508	1.16495	1.16508	83	0	5
2025.10.29	01:45:00	1.16508	1.16570	1.16481	1.16569	442	0	5
2025.10.29	02:00:00	1.16569	1.16607	1.16558	1.16565	694	0	5
2025.10.29	02:15:00	1.16567	1.16586	1.16538	1.16571	473	0	5
2025.10.29	02:30:00	1.16571	1.16597	1.16529	1.16556	743	0	5
2025.10.29	02:45:00	1.16558	1.16597	1.16533	1.16542	870	0	5
2025.10.29	03:00:00	1.16541	1.16558	1.16519	1.16531	357	0	5
2025.10.29	03:15:00	1.16532	1.16549	1.16488	1.16500	341	0	5
2025.10.29	03:30:00	1.16501	1.16506	1.16461	1.16471	627	0	5
2025.10.29	03:45:00	1.16470	1.16492	1.16469	1.16471	459	0	5
2025.10.29	04:00:00	1.16470	1.16477	1.16448	1.16460	394	0	5
2025.10.29	04:15:00	1.16460	1.16460	1.16428	1.16428	308	0	5
2025.10.29	04:30:00	1.16422	1.16439	1.16414	1.16430	279	0	5
2025.10.29	04:45:00	1.16431	1.16463	1.16431	1.16460	274	0	5
2025.10.29	05:00:00	1.16463	1.16464	1.16436	1.16437	211	0	5
2025.10.29	05:15:00	1.16436	1.16442	1.16423	1.16424	162	0	5
2025.10.29	05:30:00	1.16425	1.16425	1.16379	1.16384	283	0	5
2025.10.29	05:45:00	1.16384	1.16387	1.16366	1.16368	181	0	5
2025.10.29	06:00:00	1.16367	1.16372	1.16353	1.16356	248	0	5
2025.10.29	06:15:00	1.16359	1.16371	1.16351	1.16352	225	0	5
2025.10.29	06:30:00	1.16349	1.16353	1.16320	1.16327	169	0	5
2025.10.29	06:45:00	1.16328	1.16339	1.16312	1.16339	250	0	5
2025.10.29	07:00:00	1.16339	1.16352	1.16296	1.16301	266	0	5
2025.10.29	07:15:00	1.16302	1.16313	1.16278	1.16286	385	0	5
2025.10.29	07:30:00	1.16287	1.16309	1.16270	1.16298	329	0	5
2025.10.29	07:45:00	1.16299	1.16318	1.16278	1.16311	370	0	5
2025.10.29	08:00:00	1.16312	1.16313	1.16247	1.16302	439	0	5
2025.10.29	08:15:00	1.16301	1.16318	1.16282	1.16297	298	0	5
2025.10.29	08:30:00	1.16298	1.16323	1.16288	1.16293	320	0	5
2025.10.29	08:45:00	1.16292	1.16299	1.16279	1.16295	323	0	5
2025.10.29	09:00:00	1.16293	1.16356	1.16281	1.16347	800	0	5
2025.10.29	09:15:00	1.16348	1.16376	1.16334	1.16355	775	0	5
2025.10.29	09:30:00	1.16360	1.16360	1.16292	1.16354	563	0	5
2025.10.29	09:45:00	1.16354	1.16358	1.16315	1.16324	757	0	5
2025.10.29	10:00:00	1.16323	1.16329	1.16251	1.16258	715	0	5
2025.10.29	10:15:00	1.16257	1.16337	1.16248	1.16327	629	0	5
2025.10.29	10:30:00	1.16327	1.16339	1.16264	1.16299	667	0	5
2025.10.29	10:45:00	1.16300	1.16300	1.16230	1.16230	593	0	5
2025.10.29	11:00:00	1.16229	1.16240	1.16185	1.16232	652	0	5
2025.10.29	11:15:00	1.16231	1.16301	1.16209	1.16281	562	0	5
2025.10.29	11:30:00	1.16280	1.16397	1.16275	1.16374	626	0	5
2025.10.29	11:45:00	1.16373	1.16471	1.16369	1.16409	993	0	5
2025.10.29	12:00:00	1.16410	1.16430	1.16368	1.16414	610	0	5
2025.10.29	12:15:00	1.16414	1.16456	1.16406	1.16453	552	0	5
2025.10.29	12:30:00	1.16452	1.16485	1.16445	1.16454	579	0	5
2025.10.29	12:45:00	1.16454	1.16480	1.16438	1.16471	398	0	5
2025.10.29	13:00:00	1.16471	1.16483	1.16418	1.16424	554	0	5
2025.10.29	13:15:00	1.16423	1.16424	1.16333	1.16338	667	0	5
2025.10.29	13:30:00	1.16337	1.16407	1.16328	1.16398	537	0	5
2025.10.29	13:45:00	1.16397	1.16422	1.16382	1.16395	555	0	5
2025.10.29	14:00:00	1.16394	1.16448	1.16382	1.16398	596	0	5
2025.10.29	14:15:00	1.16397	1.16407	1.16334	1.16372	602	0	5
2025.10.29	14:30:00	1.16371	1.16382	1.16302	1.16318	807	0	5
2025.10.29	14:45:00	1.16320	1.16340	1.16273	1.16337	798	0	5
2025.10.29	15:00:00	1.16337	1.16378	1.16332	1.16375	644	0	5
2025.10.29	15:15:00	1.16374	1.16456	1.16373	1.16429	1125	0	5
2025.10.29	15:30:00	1.16433	1.16442	1.16361	1.16381	1012	0	5
2025.10.29	15:45:00	1.16382	1.16413	1.16343	1.16364	1233	0	5
2025.10.29	16:00:00	1.16364	1.16399	1.16313	1.16379	1187	0	5
2025.10.29	16:15:00	1.16379	1.16447	1.16368	1.16435	1030	0	5
2025.10.29	16:30:00	1.16434	1.16448	1.16414	1.16433	1009	0	5
2025.10.29	16:45:00	1.16434	1.16512	1.16421	1.16502	737	0	5
2025.10.29	17:00:00	1.16502	1.16529	1.16448	1.16451	939	0	5
2025.10.29	17:15:00	1.16451	1.16504	1.16448	1.16484	750	0	5
2025.10.29	17:30:00	1.16483	1.16569	1.16478	1.16564	712	0	5
2025.10.29	17:45:00	1.16563	1.16645	1.16562	1.16635	1424	0	5
2025.10.29	18:00:00	1.16636	1.16658	1.16576	1.16619	1120	0	5
2025.10.29	18:15:00	1.16619	1.16633	1.16594	1.16619	594	0	5
2025.10.29	18:30:00	1.16617	1.16620	1.16590	1.16597	545	0	5
2025.10.29	18:45:00	1.16595	1.16599	1.16551	1.16569	703	0	5
2025.10.29	19:00:00	1.16569	1.16588	1.16559	1.16573	487	0	5
2025.10.29	19:15:00	1.16574	1.16587	1.16497	1.16501	617	0	5
2025.10.29	19:30:00	1.16500	1.16500	1.16454	1.16470	560	0	5
2025.10.29	19:45:00	1.16467	1.16502	1.16457	1.16462	614	0	5
2025.10.29	20:00:00	1.16460	1.16508	1.16341	1.16353	2851	0	5
2025.10.29	20:15:00	1.16353	1.16437	1.16346	1.16388	1294	0	5
2025.10.29	20:30:00	1.16387	1.16461	1.15836	1.15986	4741	0	5
2025.10.29	20:45:00	1.15984	1.16030	1.15853	1.15941	3768	0	5
2025.10.29	21:00:00	1.15940	1.15993	1.15799	1.15861	3292	0	5
2025.10.29	21:15:00	1.15867	1.15910	1.15776	1.15786	2754	0	5
2025.10.29	21:30:00	1.15786	1.15905	1.15774	1.15902	1678	0	5
2025.10.29	21:45:00	1.15901	1.15997	1.15889	1.15991	1106	0	5
2025.10.29	22:00:00	1.15989	1.15994	1.15905	1.15961	706	0	5
2025.10.29	22:15:00	1.15961	1.15998	1.15940	1.15982	378	0	5
2025.10.29	22:30:00	1.15985	1.16071	1.15965	1.16010	468	0	5
2025.10.29	22:45:00	1.16010	1.16022	1.15981	1.16005	742	0	5
2025.10.29	23:00:00	1.16005	1.16009	1.15975	1.16008	24	0	11
2025.10.29	23:15:00	1.16009	1.16037	1.16008	1.16017	45	0	29
2025.10.29	23:30:00	1.16017	1.16024	1.16003	1.16018	150	0	27
2025.10.29	23:45:00	1.16016	1.16029	1.16013	1.16016	104	0	25
2025.10.30	00:00:00	1.16015	1.16050	1.16007	1.16040	274	0	5
2025.10.30	00:15:00	1.16039	1.16040	1.16010	1.16016	248	0	5
2025.10.30	00:30:00	1.16017	1.16047	1.16012	1.16047	159	0	5
2025.10.30	00:45:00	1.16043	1.16053	1.16025	1.16037	183	0	6
2025.10.30	01:00:00	1.16038	1.16047	1.16016	1.16031	172	0	5
2025.10.30	01:15:00	1.16034	1.16049	1.16031	1.16039	216	0	5
