<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.09.16	01:15:00	1.17631	1.17649	1.17624	1.17644	415	0	1
2025.09.16	01:30:00	1.17646	1.17646	1.17629	1.17631	316	0	2
2025.09.16	01:45:00	1.17637	1.17639	1.17616	1.17627	339	0	2
2025.09.16	02:00:00	1.17628	1.17649	1.17627	1.17648	391	0	2
2025.09.16	02:15:00	1.17649	1.17658	1.17641	1.17656	494	0	2
2025.09.16	02:30:00	1.17657	1.17658	1.17635	1.17635	420	0	1
2025.09.16	02:45:00	1.17636	1.17652	1.17625	1.17627	892	0	1
2025.09.16	03:00:00	1.17626	1.17662	1.17616	1.17629	1893	0	1
2025.09.16	03:15:00	1.17628	1.17639	1.17607	1.17613	1324	0	1
2025.09.16	03:30:00	1.17615	1.17620	1.17591	1.17592	1343	0	1
2025.09.16	03:45:00	1.17591	1.17623	1.17572	1.17619	1617	0	1
2025.09.16	04:00:00	1.17621	1.17637	1.17608	1.17622	1789	0	1
2025.09.16	04:15:00	1.17622	1.17625	1.17579	1.17581	1537	0	1
2025.09.16	04:30:00	1.17582	1.17649	1.17576	1.17629	1876	0	1
2025.09.16	04:45:00	1.17627	1.17692	1.17627	1.17674	2044	0	1
2025.09.16	05:00:00	1.17676	1.17727	1.17672	1.17715	1854	0	1
2025.09.16	05:15:00	1.17714	1.17773	1.17709	1.17732	1875	0	1
2025.09.16	05:30:00	1.17732	1.17739	1.17703	1.17726	1425	0	1
2025.09.16	05:45:00	1.17726	1.17773	1.17723	1.17763	1924	0	1
2025.09.16	06:00:00	1.17764	1.17784	1.17740	1.17752	1548	0	1
2025.09.16	06:15:00	1.17752	1.17785	1.17748	1.17767	1429	0	1
2025.09.16	06:30:00	1.17767	1.17867	1.17767	1.17859	2090	0	1
2025.09.16	06:45:00	1.17857	1.17859	1.17771	1.17800	1640	0	1
2025.09.16	07:00:00	1.17799	1.17802	1.17750	1.17775	1483	0	2
2025.09.16	07:15:00	1.17774	1.17787	1.17763	1.17763	1423	0	1
2025.09.16	07:30:00	1.17764	1.17783	1.17737	1.17753	1530	0	1
2025.09.16	07:45:00	1.17752	1.17772	1.17744	1.17767	1494	0	1
2025.09.16	08:00:00	1.17766	1.17799	1.17756	1.17792	1717	0	1
2025.09.16	08:15:00	1.17793	1.17802	1.17772	1.17781	1445	0	1
2025.09.16	08:30:00	1.17782	1.17795	1.17758	1.17764	1620	0	1
2025.09.16	08:45:00	1.17764	1.17801	1.17735	1.17781	2028	0	1
2025.09.16	09:00:00	1.17782	1.17852	1.17776	1.17827	2877	0	1
2025.09.16	09:15:00	1.17828	1.17913	1.17826	1.17853	2738	0	1
2025.09.16	09:30:00	1.17855	1.17905	1.17828	1.17862	2784	0	1
2025.09.16	09:45:00	1.17861	1.17876	1.17811	1.17872	2693	0	1
2025.09.16	10:00:00	1.17873	1.17958	1.17860	1.17946	3554	0	1
2025.09.16	10:15:00	1.17946	1.17990	1.17935	1.17980	3148	0	1
2025.09.16	10:30:00	1.17978	1.17998	1.17885	1.17933	2851	0	1
2025.09.16	10:45:00	1.17933	1.18017	1.17926	1.17943	2928	0	1
2025.09.16	11:00:00	1.17943	1.17984	1.17900	1.17974	2798	0	1
2025.09.16	11:15:00	1.17975	1.18037	1.17924	1.17964	3016	0	1
2025.09.16	11:30:00	1.17962	1.17965	1.17898	1.17913	2608	0	1
2025.09.16	11:45:00	1.17912	1.17971	1.17901	1.17949	2504	0	1
2025.09.16	12:00:00	1.17948	1.18083	1.17948	1.18059	3187	0	1
2025.09.16	12:15:00	1.18058	1.18109	1.18052	1.18075	2786	0	1
2025.09.16	12:30:00	1.18073	1.18163	1.18067	1.18157	2822	0	1
2025.09.16	12:45:00	1.18156	1.18180	1.18128	1.18139	3182	0	1
2025.09.16	13:00:00	1.18137	1.18142	1.18045	1.18055	2783	0	1
2025.09.16	13:15:00	1.18053	1.18119	1.18039	1.18117	2559	0	1
2025.09.16	13:30:00	1.18116	1.18154	1.18054	1.18074	2598	0	1
2025.09.16	13:45:00	1.18073	1.18107	1.18052	1.18082	2559	0	1
2025.09.16	14:00:00	1.18080	1.18113	1.18012	1.18017	2915	0	1
2025.09.16	14:15:00	1.18016	1.18066	1.18010	1.18024	2177	0	1
2025.09.16	14:30:00	1.18021	1.18159	1.18018	1.18144	2544	0	1
2025.09.16	14:45:00	1.18142	1.18214	1.18091	1.18140	3489	0	1
2025.09.16	15:00:00	1.18140	1.18154	1.18023	1.18028	2732	0	1
2025.09.16	15:15:00	1.18030	1.18056	1.18002	1.18005	2919	0	1
2025.09.16	15:30:00	1.18004	1.18080	1.17889	1.17981	4774	0	1
2025.09.16	15:45:00	1.17979	1.18078	1.17966	1.18042	4039	0	1
2025.09.16	16:00:00	1.18046	1.18113	1.18038	1.18106	3633	0	1
2025.09.16	16:15:00	1.18106	1.18237	1.18073	1.18217	3696	0	1
2025.09.16	16:30:00	1.18217	1.18270	1.18179	1.18193	4270	0	1
2025.09.16	16:45:00	1.18193	1.18257	1.18135	1.18240	4102	0	1
2025.09.16	17:00:00	1.18238	1.18396	1.18211	1.18382	4500	0	1
2025.09.16	17:15:00	1.18384	1.18473	1.18358	1.18422	4524	0	1
2025.09.16	17:30:00	1.18423	1.18474	1.18387	1.18455	4534	0	1
2025.09.16	17:45:00	1.18464	1.18531	1.18437	1.18515	4355	0	1
2025.09.16	18:00:00	1.18516	1.18532	1.18354	1.18366	4187	0	1
2025.09.16	18:15:00	1.18366	1.18443	1.18348	1.18398	3124	0	1
2025.09.16	18:30:00	1.18398	1.18406	1.18354	1.18379	3207	0	1
2025.09.16	18:45:00	1.18380	1.18482	1.18378	1.18470	2927	0	1
2025.09.16	19:00:00	1.18469	1.18557	1.18461	1.18552	2756	0	1
2025.09.16	19:15:00	1.18552	1.18649	1.18549	1.18613	3065	0	1
2025.09.16	19:30:00	1.18611	1.18709	1.18611	1.18696	2831	0	1
2025.09.16	19:45:00	1.18697	1.18717	1.18639	1.18642	2906	0	1
2025.09.16	20:00:00	1.18639	1.18763	1.18632	1.18759	2446	0	1
2025.09.16	20:15:00	1.18758	1.18783	1.18699	1.18705	2787	0	1
2025.09.16	20:30:00	1.18705	1.18737	1.18660	1.18671	2429	0	1
2025.09.16	20:45:00	1.18673	1.18707	1.18648	1.18661	2452	0	1
2025.09.16	21:00:00	1.18660	1.18698	1.18643	1.18687	2442	0	1
2025.09.16	21:15:00	1.18688	1.18709	1.18664	1.18678	1869	0	1
2025.09.16	21:30:00	1.18674	1.18678	1.18622	1.18630	2203	0	1
2025.09.16	21:45:00	1.18632	1.18679	1.18610	1.18666	3161	0	1
2025.09.16	22:00:00	1.18666	1.18688	1.18642	1.18687	2961	0	1
2025.09.16	22:15:00	1.18685	1.18688	1.18620	1.18629	2708	0	1
2025.09.16	22:30:00	1.18627	1.18633	1.18580	1.18597	2917	0	1
2025.09.16	22:45:00	1.18595	1.18619	1.18577	1.18601	3093	0	1
2025.09.16	23:00:00	1.18598	1.18629	1.18580	1.18626	2169	0	1
2025.09.16	23:15:00	1.18627	1.18666	1.18623	1.18651	2112	0	1
2025.09.16	23:30:00	1.18653	1.18662	1.18628	1.18632	1329	0	1
2025.09.16	23:45:00	1.18631	1.18686	1.18619	1.18668	2295	0	1
2025.09.17	00:00:00	1.18670	1.18670	1.18561	1.18561	113	0	6
2025.09.17	00:15:00	1.18561	1.18592	1.18561	1.18589	139	0	51
2025.09.17	00:30:00	1.18590	1.18620	1.18563	1.18617	296	0	27
2025.09.17	00:45:00	1.18618	1.18630	1.18611	1.18627	510	0	19
2025.09.17	01:00:00	1.18629	1.18672	1.18628	1.18654	592	0	2
2025.09.17	01:15:00	1.18655	1.18676	1.18653	1.18674	441	0	1
2025.09.17	01:30:00	1.18673	1.18682	1.18666	1.18669	462	0	1
2025.09.17	01:45:00	1.18667	1.18669	1.18642	1.18657	653	0	1
2025.09.17	02:00:00	1.18656	1.18700	1.18656	1.18698	667	0	2
2025.09.17	02:15:00	1.18698	1.18722	1.18693	1.18719	862	0	1
2025.09.17	02:30:00	1.18720	1.18731	1.18693	1.18701	683	0	1
2025.09.17	02:45:00	1.18701	1.18722	1.18698	1.18709	1034	0	1
2025.09.17	03:00:00	1.18708	1.18721	1.18667	1.18709	2174	0	1
2025.09.17	03:15:00	1.18710	1.18730	1.18672	1.18677	1513	0	1
2025.09.17	03:30:00	1.18678	1.18682	1.18588	1.18593	2019	0	1
2025.09.17	03:45:00	1.18592	1.18611	1.18577	1.18583	2149	0	1
2025.09.17	04:00:00	1.18580	1.18593	1.18558	1.18579	1910	0	1
2025.09.17	04:15:00	1.18579	1.18582	1.18549	1.18559	1995	0	1
2025.09.17	04:30:00	1.18559	1.18566	1.18519	1.18548	2233	0	1
2025.09.17	04:45:00	1.18546	1.18582	1.18540	1.18559	1533	0	1
2025.09.17	05:00:00	1.18557	1.18572	1.18534	1.18554	1622	0	1
2025.09.17	05:15:00	1.18553	1.18579	1.18542	1.18543	1338	0	1
2025.09.17	05:30:00	1.18543	1.18544	1.18511	1.18538	1460	0	1
2025.09.17	05:45:00	1.18538	1.18575	1.18535	1.18553	1431	0	1
2025.09.17	06:00:00	1.18553	1.18570	1.18538	1.18565	1338	0	1
2025.09.17	06:15:00	1.18564	1.18578	1.18551	1.18553	1032	0	1
2025.09.17	06:30:00	1.18555	1.18568	1.18549	1.18551	1005	0	1
2025.09.17	06:45:00	1.18553	1.18554	1.18511	1.18520	1073	0	1
2025.09.17	07:00:00	1.18520	1.18531	1.18510	1.18521	946	0	1
2025.09.17	07:15:00	1.18523	1.18542	1.18517	1.18534	977	0	1
2025.09.17	07:30:00	1.18532	1.18542	1.18523	1.18537	879	0	1
2025.09.17	07:45:00	1.18538	1.18551	1.18523	1.18537	982	0	1
2025.09.17	08:00:00	1.18537	1.18590	1.18537	1.18580	1454	0	1
2025.09.17	08:15:00	1.18580	1.18596	1.18562	1.18563	1264	0	1
2025.09.17	08:30:00	1.18563	1.18577	1.18548	1.18549	1427	0	1
2025.09.17	08:45:00	1.18549	1.18590	1.18547	1.18581	1653	0	1
2025.09.17	09:00:00	1.18586	1.18598	1.18516	1.18525	2696	0	1
2025.09.17	09:15:00	1.18526	1.18571	1.18524	1.18543	1946	0	1
2025.09.17	09:30:00	1.18540	1.18557	1.18512	1.18527	2308	0	1
2025.09.17	09:45:00	1.18525	1.18570	1.18512	1.18558	2381	0	1
2025.09.17	10:00:00	1.18557	1.18560	1.18427	1.18434	3441	0	1
2025.09.17	10:15:00	1.18434	1.18441	1.18379	1.18417	2645	0	1
2025.09.17	10:30:00	1.18416	1.18453	1.18400	1.18442	2520	0	1
2025.09.17	10:45:00	1.18442	1.18460	1.18400	1.18404	2491	0	1
2025.09.17	11:00:00	1.18405	1.18431	1.18397	1.18404	2331	0	1
2025.09.17	11:15:00	1.18405	1.18457	1.18395	1.18450	2031	0	1
2025.09.17	11:30:00	1.18449	1.18457	1.18408	1.18450	2443	0	1
2025.09.17	11:45:00	1.18451	1.18512	1.18449	1.18480	2521	0	1
2025.09.17	12:00:00	1.18482	1.18497	1.18449	1.18456	2301	0	1
2025.09.17	12:15:00	1.18455	1.18482	1.18433	1.18440	1914	0	1
2025.09.17	12:30:00	1.18439	1.18457	1.18408	1.18451	2049	0	1
2025.09.17	12:45:00	1.18452	1.18489	1.18444	1.18456	2482	0	1
2025.09.17	13:00:00	1.18455	1.18466	1.18326	1.18349	2434	0	1
2025.09.17	13:15:00	1.18349	1.18385	1.18331	1.18373	2479	0	1
2025.09.17	13:30:00	1.18372	1.18430	1.18360	1.18425	2124	0	1
2025.09.17	13:45:00	1.18424	1.18435	1.18334	1.18361	2457	0	1
2025.09.17	14:00:00	1.18361	1.18425	1.18356	1.18402	2292	0	1
2025.09.17	14:15:00	1.18403	1.18408	1.18351	1.18376	2236	0	1
2025.09.17	14:30:00	1.18376	1.18448	1.18347	1.18430	2330	0	1
2025.09.17	14:45:00	1.18432	1.18460	1.18382	1.18390	2692	0	1
2025.09.17	15:00:00	1.18389	1.18399	1.18347	1.18364	2481	0	1
2025.09.17	15:15:00	1.18359	1.18385	1.18341	1.18343	2409	0	1
2025.09.17	15:30:00	1.18342	1.18401	1.18339	1.18393	2327	0	1
2025.09.17	15:45:00	1.18392	1.18449	1.18381	1.18435	2411	0	1
2025.09.17	16:00:00	1.18433	1.18485	1.18422	1.18456	2661	0	1
2025.09.17	16:15:00	1.18458	1.18492	1.18432	1.18478	2329	0	1
2025.09.17	16:30:00	1.18476	1.18514	1.18460	1.18506	2769	0	1
2025.09.17	16:45:00	1.18508	1.18529	1.18454	1.18500	3577	0	1
2025.09.17	17:00:00	1.18498	1.18543	1.18458	1.18517	3460	0	1
2025.09.17	17:15:00	1.18517	1.18591	1.18511	1.18551	3063	0	1
2025.09.17	17:30:00	1.18552	1.18564	1.18500	1.18503	2818	0	1
2025.09.17	17:45:00	1.18504	1.18518	1.18472	1.18493	3705	0	1
2025.09.17	18:00:00	1.18493	1.18524	1.18439	1.18505	3186	0	1
2025.09.17	18:15:00	1.18504	1.18521	1.18477	1.18501	2401	0	1
2025.09.17	18:30:00	1.18500	1.18506	1.18453	1.18468	2146	0	1
2025.09.17	18:45:00	1.18467	1.18490	1.18434	1.18445	2034	0	1
2025.09.17	19:00:00	1.18445	1.18459	1.18422	1.18450	2051	0	1
2025.09.17	19:15:00	1.18450	1.18555	1.18448	1.18547	2014	0	1
2025.09.17	19:30:00	1.18548	1.18561	1.18515	1.18519	2162	0	1
2025.09.17	19:45:00	1.18519	1.18547	1.18500	1.18531	2353	0	1
2025.09.17	20:00:00	1.18529	1.18530	1.18481	1.18503	1928	0	1
2025.09.17	20:15:00	1.18501	1.18510	1.18466	1.18507	2014	0	1
2025.09.17	20:30:00	1.18508	1.18535	1.18501	1.18507	1628	0	1
2025.09.17	20:45:00	1.18507	1.18552	1.18496	1.18513	2268	0	1
2025.09.17	21:00:00	1.18503	1.19185	1.18496	1.18931	6864	0	1
2025.09.17	21:15:00	1.18931	1.19049	1.18861	1.18887	6251	0	1
2025.09.17	21:30:00	1.18891	1.18941	1.18434	1.18502	7260	0	1
2025.09.17	21:45:00	1.18497	1.18544	1.18184	1.18340	6838	0	1
2025.09.17	22:00:00	1.18342	1.18568	1.18310	1.18339	5980	0	1
2025.09.17	22:15:00	1.18339	1.18520	1.18330	1.18434	5745	0	1
2025.09.17	22:30:00	1.18434	1.18434	1.18250	1.18318	4735	0	1
2025.09.17	22:45:00	1.18319	1.18321	1.18203	1.18244	4133	0	1
2025.09.17	23:00:00	1.18247	1.18275	1.18203	1.18209	2392	0	1
2025.09.17	23:15:00	1.18207	1.18213	1.18076	1.18102	2582	0	1
2025.09.17	23:30:00	1.18102	1.18150	1.18086	1.18140	1680	0	1
2025.09.17	23:45:00	1.18140	1.18175	1.18107	1.18124	1574	0	1
2025.09.18	00:00:00	1.18125	1.18128	1.18106	1.18128	60	0	7
2025.09.18	00:15:00	1.18128	1.18139	1.18123	1.18129	60	0	9
